kpi,,kpiTriton,,kpi_5uMBM3,,kpitriton__5uMBM3,,kpitriton__10uMBM4,,kpi__10uMBM5,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
635.9446411,0.002134903334,635.9446411,0.006096201483,635.9446411,0.01074741688,635.9446411,0.008518459275,635.9446411,0.01712379046,635.9446411,0.01912676357,
635.0649414,0.0001038669216,635.0649414,0.003457465908,635.0649414,0.01168363634,635.0649414,0.007122050039,635.0649414,0.01448077615,635.0649414,0.01899893768,
634.038269,3.417082189E-5,634.038269,0.004315411672,634.038269,0.01015026961,634.038269,0.007738180924,634.038269,0.01408926677,634.038269,0.01887633838,
633.0113525,0.001431027544,633.0113525,0.00314754108,633.0113525,0.01205858309,633.0113525,0.007930403575,633.0113525,0.01592555083,633.0113525,0.01920706034,
631.9841919,0.0002128089109,631.9841919,0.002617644379,631.9841919,0.01041185763,631.9841919,0.006629521027,631.9841919,0.01441258844,631.9841919,0.01891689375,
630.956665,-0.0001551845344,630.956665,0.00327657559,630.956665,0.00951930508,630.956665,0.008379492909,630.956665,0.0163376946,630.956665,0.02093265578,
629.928833,0.0002226245997,629.928833,0.002570275916,629.928833,0.0116515141,629.928833,0.00947699789,629.928833,0.01556842029,629.928833,0.02164151333,
629.0476074,0.0009842116851,629.0476074,0.004099982325,629.0476074,0.01047082897,629.0476074,0.007022384088,629.0476074,0.01537986752,629.0476074,0.01930520497,
628.0192871,0.0006271778257,628.0192871,0.002592409961,628.0192871,0.01118899044,628.0192871,0.008344025351,628.0192871,0.01534315385,628.0192871,0.0205463618,
626.9906006,0.000804089068,626.9906006,0.001906590536,626.9906006,0.009888520464,626.9906006,0.008281041868,626.9906006,0.01610550098,626.9906006,0.0196646899,
625.9616699,0.001853813999,625.9616699,0.002029925352,625.9616699,0.009423902258,625.9616699,0.009279197082,625.9616699,0.01544434577,625.9616699,0.01797737926,
624.9324341,0.0008188976208,624.9324341,0.003169730771,624.9324341,0.01153551787,624.9324341,0.007422843948,624.9324341,0.01571306214,624.9324341,0.01987928338,
624.0499878,0.001657531247,624.0499878,0.005641048774,624.0499878,0.01129277889,624.0499878,0.008492800407,624.0499878,0.01734906621,624.0499878,0.02009365894,
623.0201416,0.001938909525,623.0201416,0.003696072614,623.0201416,0.0118079707,623.0201416,0.009722059593,623.0201416,0.01668867841,623.0201416,0.02090304717,
621.9900513,-0.001841346268,621.9900513,0.001747032744,621.9900513,0.00856545195,621.9900513,0.007131628226,621.9900513,0.01386310998,621.9900513,0.01754265279,
620.9597168,0.0005683616619,620.9597168,0.003289356129,620.9597168,0.01107234787,620.9597168,0.007901273668,620.9597168,0.01411448326,620.9597168,0.01767792366,
619.9290161,0.00215961691,619.9290161,0.002997483592,619.9290161,0.01120073069,619.9290161,0.008166760206,619.9290161,0.017457949,619.9290161,0.02013619803,
619.0453491,0.0001534014445,619.0453491,0.003911458421,619.0453491,0.01148163807,619.0453491,0.008309748955,619.0453491,0.0172265023,619.0453491,0.02070855536,
618.0141602,0.0002940864943,618.0141602,0.002642177045,618.0141602,0.00958103966,618.0141602,0.007497633807,618.0141602,0.01556654181,618.0141602,0.02023108304,
616.982605,0.0005752564175,616.982605,0.00490809232,616.982605,0.01109754853,616.982605,0.009182551876,616.982605,0.01612341963,616.982605,0.02098614536,
615.9508057,0.002012708923,615.9508057,0.002064620377,615.9508057,0.0116132535,615.9508057,0.008510038257,615.9508057,0.01498334017,615.9508057,0.02103301138,
615.0661621,-0.0001636720117,615.0661621,0.004107455723,615.0661621,0.01050753146,615.0661621,0.007108419668,615.0661621,0.01640298776,615.0661621,0.0193403326,
614.0338745,0.001847158885,614.0338745,0.004058409017,614.0338745,0.01056898199,614.0338745,0.008836521767,614.0338745,0.01743816957,614.0338745,0.01990053058,
613.0012207,0.002485472942,613.0012207,0.002894590143,613.0012207,0.01085908897,613.0012207,0.009379805997,613.0012207,0.01664862595,613.0012207,0.01999560557,
611.9683228,-0.00153872848,611.9683228,0.002358547179,611.9683228,0.009720815346,611.9683228,0.006097041536,611.9683228,0.01611224376,611.9683228,0.01925884932,
610.9351196,-0.001622964861,610.9351196,0.001815158641,610.9351196,0.01024172455,610.9351196,0.008382184431,610.9351196,0.01610595733,610.9351196,0.02001799643,
610.0492554,-0.001190312556,610.0492554,0.00175184093,610.0492554,0.01049657911,610.0492554,0.007566061802,610.0492554,0.01663211174,610.0492554,0.01900556311,
609.0155029,-0.0003100032336,609.0155029,0.00354997511,609.0155029,0.01015647035,609.0155029,0.008746657521,609.0155029,0.01700199023,609.0155029,0.02085160464,
607.9815063,0.000528084056,607.9815063,0.003055743407,607.9815063,0.01283563115,607.9815063,0.009779824875,607.9815063,0.01817305572,607.9815063,0.0205945652,
606.9471436,0.0008822350646,606.9471436,0.003287321655,606.9471436,0.01175735425,606.9471436,0.009985694662,606.9471436,0.01871531643,606.9471436,0.02340586856,
606.0603638,-0.001610070001,606.0603638,0.002612357959,606.0603638,0.01162205357,606.0603638,0.007231740281,606.0603638,0.01740351692,606.0603638,0.0210703183,
605.0255127,0.000265386363,605.0255127,0.002985936822,605.0255127,0.0125289876,605.0255127,0.01020957623,605.0255127,0.01870499179,605.0255127,0.02228512056,
603.9904175,-0.0003448712232,603.9904175,0.004790821113,603.9904175,0.01232513227,603.9904175,0.01046876144,603.9904175,0.01886506565,603.9904175,0.02330102958,
602.9550171,-0.0009256270132,602.9550171,0.00217634486,602.9550171,0.01312360074,602.9550171,0.009696196765,602.9550171,0.0213014856,602.9550171,0.02326973155,
602.0672607,-0.001577366842,602.0672607,0.002065452747,602.0672607,0.01186787616,602.0672607,0.01070552133,602.0672607,0.0214989651,602.0672607,0.02259578742,
601.031311,4.165252176E-5,601.031311,0.002718857257,601.031311,0.01377660781,601.031311,0.01165300328,601.031311,0.02173944935,601.031311,0.02558221668,
599.9951172,-0.0003537688463,599.9951172,0.001215492375,599.9951172,0.01250125282,599.9951172,0.0114072226,599.9951172,0.02088824473,599.9951172,0.02354082093,
598.9585571,0.000582177192,598.9585571,0.004257113207,598.9585571,0.01357205864,598.9585571,0.01168890111,598.9585571,0.02492189407,598.9585571,0.0265965499,
598.0699463,0.0002641689789,598.0699463,0.003517979523,598.0699463,0.01468444243,598.0699463,0.01155646611,598.0699463,0.02456049807,598.0699463,0.02720727958,
597.0328979,-0.001271880697,597.0328979,0.001542693004,597.0328979,0.01341622043,597.0328979,0.01114973426,597.0328979,0.02306309156,597.0328979,0.02824182808,
595.9955444,-0.0003872367088,595.9955444,0.004463832825,595.9955444,0.01482838765,595.9955444,0.01374499872,595.9955444,0.02570730075,595.9955444,0.02976631932,
594.9579468,0.0009149448597,594.9579468,0.004824454896,594.9579468,0.01694190875,594.9579468,0.01403076481,594.9579468,0.02848535776,594.9579468,0.03059487231,
594.0683594,-0.0001586520084,594.0683594,0.004626406822,594.0683594,0.01536801364,594.0683594,0.01381439157,594.0683594,0.02810049243,594.0683594,0.03163870052,
593.0302734,-0.0007952132728,593.0302734,0.002691350877,593.0302734,0.01663004048,593.0302734,0.01340674236,593.0302734,0.02996921167,593.0302734,0.03145319968,
591.9918823,-0.000135517781,591.9918823,0.004788570106,591.9918823,0.0181563478,591.9918823,0.01469432283,591.9918823,0.02999667078,591.9918823,0.03394563869,
590.953186,0.000335896766,590.953186,0.002385589993,590.953186,0.01675222255,590.953186,0.01658539474,590.953186,0.03257105127,590.953186,0.03553119302,
590.0626831,0.001206225366,590.0626831,0.005080968607,590.0626831,0.02080755495,590.0626831,0.01851166971,590.0626831,0.03681995347,590.0626831,0.03944837302,
589.0234985,0.000326233916,589.0234985,0.002078509657,589.0234985,0.01994074695,589.0234985,0.01785461232,589.0234985,0.03721251339,589.0234985,0.03711954132,
587.9840088,-0.0001516652846,587.9840088,0.001900090603,587.9840088,0.01893925667,587.9840088,0.01896637678,587.9840088,0.03778394684,587.9840088,0.03912170976,
586.9442749,0.001548719942,586.9442749,0.004262027796,586.9442749,0.02240211517,586.9442749,0.02214587294,586.9442749,0.04117739946,586.9442749,0.04235235602,
586.0527954,0.002665747656,586.0527954,0.004938331898,586.0527954,0.02413191274,586.0527954,0.02446937375,586.0527954,0.04477930814,586.0527954,0.04631187394,
585.0125732,-0.0008316441672,585.0125732,0.003417754546,585.0125732,0.02336328104,585.0125732,0.0236062482,585.0125732,0.04702445492,585.0125732,0.04506253079,
583.9719849,0.001138090971,583.9719849,0.002922630636,583.9719849,0.0258087106,583.9719849,0.02465753071,583.9719849,0.05083715916,583.9719849,0.05048960447,
582.9312134,0.0007380144089,582.9312134,0.005317350384,582.9312134,0.02966744639,582.9312134,0.02772923931,582.9312134,0.054651279,582.9312134,0.05252518505,
582.0388794,-0.0003770983312,582.0388794,0.002106809523,582.0388794,0.02756658383,582.0388794,0.02838519961,582.0388794,0.05421612784,582.0388794,0.05308703706,
580.9974976,0.001248590765,580.9974976,0.005205994006,580.9974976,0.03032858856,580.9974976,0.03217006102,580.9974976,0.05957888812,580.9974976,0.05715027079,
579.9559326,-0.001559002441,579.9559326,0.002565302188,579.9559326,0.03121473268,579.9559326,0.03193225712,579.9559326,0.06234340742,579.9559326,0.05815377086,
579.0629272,0.001287403516,579.0629272,0.004604534712,579.0629272,0.03366710991,579.0629272,0.03327827156,579.0629272,0.06526339799,579.0629272,0.06131388247,
578.020813,9.990543913E-5,578.020813,0.003626893973,578.020813,0.03333500773,578.020813,0.03447548673,578.020813,0.0677177906,578.020813,0.0624271147,
576.9784546,-0.002010561526,576.9784546,0.001600212301,576.9784546,0.03403941542,576.9784546,0.03622105718,576.9784546,0.07009194046,576.9784546,0.06376004964,
575.935791,0.0002095456875,575.935791,0.002504192293,575.935791,0.03625299409,575.935791,0.03887429461,575.935791,0.07318975031,575.935791,0.06854635477,
575.0418701,-0.0008928205934,575.0418701,0.002026414499,575.0418701,0.03681606427,575.0418701,0.03885580972,575.0418701,0.07679098099,575.0418701,0.07049811631,
573.9987183,0.0008013400948,573.9987183,0.003717768239,573.9987183,0.03892760351,573.9987183,0.04129541293,573.9987183,0.07907263935,573.9987183,0.07287959754,
572.9552612,0.0006010219222,572.9552612,0.004362500273,572.9552612,0.04025231302,572.9552612,0.04339854792,572.9552612,0.08179658651,572.9552612,0.07406361401,
572.0606689,-9.721681272E-5,572.0606689,0.002835596446,572.0606689,0.03879475221,572.0606689,0.04309939966,572.0606689,0.08161812276,572.0606689,0.07424072921,
571.0167847,-0.001044019475,571.0167847,0.002703879727,571.0167847,0.03961066529,571.0167847,0.04162471741,571.0167847,0.08004464209,571.0167847,0.07395832986,
569.9725952,-0.0009360625409,569.9725952,0.002905040048,569.9725952,0.04269656911,569.9725952,0.04206861556,569.9725952,0.08162396401,569.9725952,0.07536786795,
568.9281006,0.0003529950627,568.9281006,0.004254995845,568.9281006,0.04024850577,568.9281006,0.04343645275,568.9281006,0.08261190355,568.9281006,0.07513942569,
568.0326538,-0.0001256323158,568.0326538,0.003665188793,568.0326538,0.04115016386,568.0326538,0.04349868,568.0326538,0.08246530592,568.0326538,0.07557193935,
566.9876709,7.53864806E-5,566.9876709,0.00491060596,566.9876709,0.04121178389,566.9876709,0.04435611144,566.9876709,0.08273938298,566.9876709,0.07803021371,
565.9424438,-0.0002048132446,565.9424438,0.002932533855,565.9424438,0.03990114853,565.9424438,0.04209074751,565.9424438,0.07946703583,565.9424438,0.07391898334,
565.0463257,0.0002173411922,565.0463257,0.002836169675,565.0463257,0.03955576569,565.0463257,0.0411379002,565.0463257,0.07964599133,565.0463257,0.07407172024,
564.0006104,0.001536744065,564.0006104,0.003710092278,564.0006104,0.04043214768,564.0006104,0.04114669189,564.0006104,0.08007368445,564.0006104,0.07350886613,
562.9545898,0.0002095715899,562.9545898,0.003397821682,562.9545898,0.04036166519,562.9545898,0.03995716572,562.9545898,0.07811947912,562.9545898,0.07539909333,
562.0578003,0.0008932331693,562.0578003,0.004493334796,562.0578003,0.03969393298,562.0578003,0.04079102352,562.0578003,0.07839560509,562.0578003,0.07403291762,
561.0113525,0.0004204621655,561.0113525,0.003939669114,561.0113525,0.03960031271,561.0113525,0.0409068279,561.0113525,0.07622632384,561.0113525,0.07311365753,
559.9645996,-0.001167078386,559.9645996,0.001683153212,559.9645996,0.03816263005,559.9645996,0.03898352757,559.9645996,0.07571092993,559.9645996,0.07070837915,
559.0671997,-0.001190312556,559.0671997,0.002805894241,559.0671997,0.03879871219,559.0671997,0.03800819442,559.0671997,0.07480120659,559.0671997,0.07190658897,
558.0199585,0.0003671664163,558.0199585,0.003795160679,558.0199585,0.03846707568,558.0199585,0.03884035349,558.0199585,0.0745697096,558.0199585,0.07257703692,
556.9724121,0.0001661420392,556.9724121,0.003694219049,556.9724121,0.03815120831,556.9724121,0.03718115389,556.9724121,0.07342891395,556.9724121,0.07238699496,
556.0743408,-0.0007360388408,556.0743408,0.00303851231,556.0743408,0.03873885423,556.0743408,0.0366249904,556.0743408,0.07207527012,556.0743408,0.07101500779,
555.0263672,0.0004405436921,555.0263672,0.003496894147,555.0263672,0.03912505135,555.0263672,0.03751923144,555.0263672,0.07290139049,555.0263672,0.07308486104,
553.9781494,0.0001105212577,553.9781494,0.002779267961,553.9781494,0.03898819908,553.9781494,0.03583557531,553.9781494,0.07186944038,553.9781494,0.07207401842,
552.9296265,-0.0001936356421,552.9296265,0.00350808911,552.9296265,0.03810345009,552.9296265,0.03770951554,552.9296265,0.07253298163,552.9296265,0.07280961424,
552.0307007,-0.0003341110714,552.0307007,0.002758218441,552.0307007,0.03882716224,552.0307007,0.03730694577,552.0307007,0.07262066007,552.0307007,0.07282590121,
550.9816895,0.0001570526802,550.9816895,0.004271621816,550.9816895,0.03846328706,550.9816895,0.03803317249,550.9816895,0.07355479896,550.9816895,0.07428280264,
549.9324341,-0.0004500272917,549.9324341,0.002468446735,549.9324341,0.03986914083,549.9324341,0.03766321391,549.9324341,0.07548396289,549.9324341,0.07497142255,
549.0328369,0.0008786296239,549.0328369,0.003779937048,549.0328369,0.04094605148,549.0328369,0.03835701197,549.0328369,0.07520122081,549.0328369,0.07613818347,
547.9831543,8.620882727E-5,547.9831543,0.004237769172,547.9831543,0.04044595733,547.9831543,0.03871292993,547.9831543,0.07696707547,547.9831543,0.07718346268,
546.9331055,-0.0004505444667,546.9331055,0.003964537755,546.9331055,0.04037052765,546.9331055,0.03918609768,546.9331055,0.07741867751,546.9331055,0.0784323141,
546.0328979,0.0009337521624,546.0328979,0.004278052598,546.0328979,0.04169369489,546.0328979,0.04060344771,546.0328979,0.07941432297,546.0328979,0.08008953184,
544.9824829,-0.0004560782982,544.9824829,0.004129982088,544.9824829,0.04345018417,544.9824829,0.04182225093,544.9824829,0.07989315689,544.9824829,0.07933595031,
543.9317017,0.000368902256,543.9317017,0.004115948919,543.9317017,0.04257092252,543.9317017,0.04246840626,543.9317017,0.08124776185,543.9317017,0.08044272661,
543.0308838,0.001033742912,543.0308838,0.004277869593,543.0308838,0.04280345514,543.0308838,0.04219374433,543.0308838,0.08218933642,543.0308838,0.08065546304,
541.9796753,0.0002324923262,541.9796753,0.003748316318,541.9796753,0.04328656569,541.9796753,0.04266892374,541.9796753,0.08270838112,541.9796753,0.0821813941,
540.9282227,0.0002106334287,540.9282227,0.003890928347,540.9282227,0.04398219287,540.9282227,0.0430861637,540.9282227,0.08345924318,540.9282227,0.08243366331,
540.0267944,0.0002869371965,540.0267944,0.003088434692,540.0267944,0.04354575276,540.0267944,0.04313421994,540.0267944,0.08341984451,540.0267944,0.08152001351,
538.9748535,0.0002691680274,538.9748535,0.00426903367,538.9748535,0.0441404283,538.9748535,0.04283728078,538.9748535,0.08403999358,538.9748535,0.08274433017,
538.072998,0.0002551293583,538.072998,0.00389437587,538.072998,0.04441807419,538.072998,0.04370835051,538.072998,0.08537853509,538.072998,0.08329539746,
537.0205688,0.0002194908157,537.0205688,0.00347847119,537.0205688,0.04398253933,537.0205688,0.04297209159,537.0205688,0.0843141228,537.0205688,0.08254061639,
535.9678955,-0.0003526825167,535.9678955,0.003706332762,535.9678955,0.0438253358,535.9678955,0.04321882129,535.9678955,0.083560206,535.9678955,0.08170516044,
535.0654297,0.000394474162,535.0654297,0.004078711849,535.0654297,0.04383561388,535.0654297,0.04351776466,535.0654297,0.08421584219,535.0654297,0.08190410584,
534.0122681,6.417605618E-5,534.0122681,0.003905816237,534.0122681,0.04451089725,534.0122681,0.04306720942,534.0122681,0.08353836834,534.0122681,0.08173684031,
532.9589233,0.0003576583404,532.9589233,0.004548395053,532.9589233,0.04432357475,532.9589233,0.04307538643,532.9589233,0.08386985958,532.9589233,0.08170675486,
532.0557861,0.0003963914642,532.0557861,0.004276222549,532.0557861,0.04411251843,532.0557861,0.04293091223,532.0557861,0.08231603354,532.0557861,0.08105732501,
531.0019531,-0.0003163665824,531.0019531,0.003908480518,531.0019531,0.04343960062,531.0019531,0.04231069237,531.0019531,0.08108777553,531.0019531,0.07991736382,
529.947876,9.646183025E-5,529.947876,0.004134372808,529.947876,0.04342249036,529.947876,0.04096098617,529.947876,0.08005668968,529.947876,0.07920204103,
529.0441284,-0.001058067428,529.0441284,0.002499089343,529.0441284,0.04134731367,529.0441284,0.03862580284,529.0441284,0.07714626938,529.0441284,0.07723516971,
527.989624,0.0005141666043,527.989624,0.003884816542,527.989624,0.04304014146,527.989624,0.03972144425,527.989624,0.07850262523,527.989624,0.07781854272,
526.9348145,0.0003147320822,526.9348145,0.003751501674,526.9348145,0.04146919027,526.9348145,0.03952177241,526.9348145,0.07615410537,526.9348145,0.07735344023,
526.0304565,0.0002382939274,526.0304565,0.003701111302,526.0304565,0.04192746803,526.0304565,0.03910771385,526.0304565,0.07553827018,526.0304565,0.0770887658,
524.9752197,0.0001066115001,524.9752197,0.004009498283,524.9752197,0.04200362414,524.9752197,0.03846441954,524.9752197,0.07398094982,524.9752197,0.07587483525,
524.0704956,4.623479981E-5,524.0704956,0.003278792603,524.0704956,0.04090085253,524.0704956,0.0368266888,524.0704956,0.07230550051,524.0704956,0.07476615161,
523.0147705,0.000606258167,523.0147705,0.004426801112,523.0147705,0.04094400257,523.0147705,0.03732462972,523.0147705,0.07343623787,523.0147705,0.0751253292,
521.9587402,0.0002092608047,521.9587402,0.004170150962,521.9587402,0.03888978064,521.9587402,0.03608989716,521.9587402,0.07152369618,521.9587402,0.07289845496,
521.0534668,0.0006001924048,521.0534668,0.004072388168,521.0534668,0.03956163675,521.0534668,0.03453980759,521.0534668,0.06962776929,521.0534668,0.07174083591,
519.9970093,-0.000440355856,519.9970093,0.004327830393,519.9970093,0.03894332051,519.9970093,0.03476215899,519.9970093,0.06721646339,519.9970093,0.07126487046,
518.9403076,-0.000201346149,518.9403076,0.004327255301,518.9403076,0.03797917813,518.9403076,0.03548574448,518.9403076,0.06661772728,518.9403076,0.07057448477,
518.0344238,0.0005274101859,518.0344238,0.004172084853,518.0344238,0.03787084669,518.0344238,0.03455656767,518.0344238,0.06620708853,518.0344238,0.07108978927,
516.9772949,0.00132159784,516.9772949,0.004062903114,516.9772949,0.03716604039,516.9772949,0.03332332522,516.9772949,0.06440355629,516.9772949,0.06939148158,
516.0709839,0.0003055619018,516.0709839,0.004387942143,516.0709839,0.03740754724,516.0709839,0.0336704962,516.0709839,0.06372272968,516.0709839,0.06881178916,
515.0133667,0.000164381112,515.0133667,0.004435065202,515.0133667,0.03648810834,515.0133667,0.03194680065,515.0133667,0.0618972294,515.0133667,0.0672602579,
513.9555664,0.0006245854893,513.9555664,0.003885913407,513.9555664,0.03617325425,513.9555664,0.03154680505,513.9555664,0.06119826064,513.9555664,0.06721042097,
513.048645,-5.503008288E-5,513.048645,0.004297607578,513.048645,0.03645054996,513.048645,0.03137976304,513.048645,0.06040294468,513.048645,0.06807526201,
511.990387,0.00079283386,511.990387,0.004237664863,511.990387,0.03620712832,511.990387,0.03100569732,511.990387,0.05938251689,511.990387,0.06666532159,
510.9318542,0.0005002496182,510.9318542,0.004155672155,510.9318542,0.0355748795,510.9318542,0.03105910867,510.9318542,0.0591674298,510.9318542,0.06589889526,
510.024353,0.0003943964257,510.024353,0.003550027264,510.024353,0.03457313403,510.024353,0.03072335385,510.024353,0.05721954629,510.024353,0.06446802616,
508.9653931,-0.0004387525551,508.9653931,0.003078006674,508.9653931,0.03309829906,508.9653931,0.02858866379,508.9653931,0.05668851361,508.9653931,0.0636671558,
508.0575256,-0.0001213882279,508.0575256,0.0040345015,508.0575256,0.03384136036,508.0575256,0.02869019657,508.0575256,0.05655763298,508.0575256,0.06362333894,
506.9981079,0.000190199964,506.9981079,0.003852744121,506.9981079,0.03360476345,506.9981079,0.02846131101,506.9981079,0.05715091899,506.9981079,0.06405854225,
505.9384766,0.0001937738125,505.9384766,0.004023214802,505.9384766,0.03394124284,505.9384766,0.02838845924,505.9384766,0.05624094605,505.9384766,0.06304117292,
505.0299988,0.000664975727,505.0299988,0.004865342285,505.0299988,0.0337379165,505.0299988,0.02857190929,505.0299988,0.05471968651,505.0299988,0.06289756298,
503.9699097,0.0004223018477,503.9699097,0.003135155886,503.9699097,0.03188759834,503.9699097,0.02814846486,503.9699097,0.05357116088,503.9699097,0.06115448102,
503.0610657,0.0008541704156,503.0610657,0.004362631124,503.0610657,0.03284385055,503.0610657,0.02803714573,503.0610657,0.05376093462,503.0610657,0.06115969643,
502.0005188,-7.226761227E-5,502.0005188,0.004207317717,502.0005188,0.03245803341,502.0005188,0.02843063138,502.0005188,0.05479277298,502.0005188,0.06092022359,
500.9397583,-0.0001798702287,500.9397583,0.003934287932,500.9397583,0.03166971728,500.9397583,0.02718834765,500.9397583,0.05290627107,500.9397583,0.06058034301,
500.0303345,-1.915519351E-5,500.0303345,0.003839294193,500.0303345,0.03138062358,500.0303345,0.02726130001,500.0303345,0.05294144526,500.0303345,0.06017456576,
498.9691467,-0.0005379395443,498.9691467,0.003620028961,498.9691467,0.03080787882,498.9691467,0.026425872,498.9691467,0.05220386013,498.9691467,0.05923385173,
498.0593262,0.0001379682362,498.0593262,0.004206977785,498.0593262,0.03126833588,498.0593262,0.02657948621,498.0593262,0.05249418691,498.0593262,0.06010556221,
496.9976807,-1.729148244E-5,496.9976807,0.003679703688,496.9976807,0.03106644936,496.9976807,0.02686603367,496.9976807,0.05255430937,496.9976807,0.06011649966,
495.9358215,0.0001802814077,495.9358215,0.003398421919,495.9358215,0.03078798205,495.9358215,0.0265272297,495.9358215,0.05275334418,495.9358215,0.06036555395,
495.0254517,-6.031011799E-5,495.0254517,0.0036325322,495.0254517,0.03137180582,495.0254517,0.02678797208,495.0254517,0.05287773535,495.0254517,0.06028012931,
493.9631348,0.0008516545058,493.9631348,0.004426905885,493.9631348,0.03136590496,493.9631348,0.02668002807,493.9631348,0.05303681642,493.9631348,0.06025485322,
493.0523987,0.0002777416958,493.0523987,0.003720901208,493.0523987,0.03003006801,493.0523987,0.02644468844,493.0523987,0.05309739336,493.0523987,0.06018009409,
491.9896545,-0.0006380343693,491.9896545,0.003576857271,491.9896545,0.03104879335,491.9896545,0.02648048289,491.9896545,0.05251396447,491.9896545,0.05962924659,
490.9266663,-9.866610344E-5,490.9266663,0.004208755214,490.9266663,0.03166631982,490.9266663,0.02704140358,490.9266663,0.05322322622,490.9266663,0.06039116532,
490.0153503,0.0002386047272,490.0153503,0.004283986986,490.0153503,0.03199926764,490.0153503,0.02704503946,490.0153503,0.05329916626,490.0153503,0.06085259095,
488.9519653,-0.000302967208,488.9519653,0.0041546789,488.9519653,0.03021734767,488.9519653,0.0266766157,488.9519653,0.05355760083,488.9519653,0.06033315882,
488.0402832,-0.0003775638761,488.0402832,0.003465032903,488.0402832,0.03109394945,488.0402832,0.02749038115,488.0402832,0.05346703902,488.0402832,0.06030439958,
486.9764404,-0.0001476802281,486.9764404,0.00407327665,486.9764404,0.03080126457,486.9764404,0.02725708298,486.9764404,0.05416477844,486.9764404,0.06186319888,
486.0643921,-0.0001350519888,486.0643921,0.004342576489,486.0643921,0.03118561208,486.0643921,0.02783705853,486.0643921,0.05499530584,486.0643921,0.06206735596,
485.0001526,-5.539244012E-5,485.0001526,0.004561291542,485.0001526,0.03130653128,485.0001526,0.02843132243,485.0001526,0.0552408807,485.0001526,0.06202647462,
483.9356384,0.0007743698079,483.9356384,0.004606261384,483.9356384,0.03242205083,483.9356384,0.02841590159,483.9356384,0.05592375249,483.9356384,0.06284801662,
483.0230408,0.000662072096,483.0230408,0.004552004859,483.0230408,0.03249421343,483.0230408,0.02897836082,483.0230408,0.05657367408,483.0230408,0.06306999177,
481.9581299,-0.0002344635723,481.9581299,0.003985933028,481.9581299,0.03223217279,481.9581299,0.02836151607,481.9581299,0.05628614873,481.9581299,0.06324291229,
481.045166,-5.968894038E-5,481.045166,0.003876380157,481.045166,0.03239354491,481.045166,0.02814321592,481.045166,0.05700632185,481.045166,0.06404717267,
479.9798279,0.0001833890274,479.9798279,0.005015313625,479.9798279,0.0331720002,479.9798279,0.02909678593,479.9798279,0.0582431294,479.9798279,0.06514359266,
479.0665283,0.0003413111554,479.0665283,0.004425755236,479.0665283,0.03328634799,479.0665283,0.03017722256,479.0665283,0.05885731056,479.0665283,0.06501254439,
478.0007629,7.308223576E-5,478.0007629,0.004048506264,478.0007629,0.03322335705,478.0007629,0.02939123102,478.0007629,0.05905854329,478.0007629,0.06644701958,
476.9347839,1.423751564E-5,476.9347839,0.003405231284,476.9347839,0.03305472061,476.9347839,0.02973042056,476.9347839,0.05971264094,476.9347839,0.06701716036,
476.0209045,0.0003194726596,476.0209045,0.004643988796,476.0209045,0.03449143097,476.0209045,0.03066031635,476.0209045,0.060746409,476.0209045,0.06815357506,
474.9544983,0.0002100377606,474.9544983,0.004504268058,474.9544983,0.03504032642,474.9544983,0.03149169311,474.9544983,0.06295911223,474.9544983,0.06980860978,
474.0402832,0.0001385897049,474.0402832,0.005110826809,474.0402832,0.0351084061,474.0402832,0.0324300006,474.0402832,0.06440857053,474.0402832,0.07147297263,
472.9734802,0.0001205935841,472.9734802,0.004193752073,472.9734802,0.03659747541,472.9734802,0.03394101933,472.9734802,0.06455718726,472.9734802,0.07116041332,
472.0588684,-0.0003479233419,472.0588684,0.004793909844,472.0588684,0.03687833995,472.0588684,0.03305645287,472.0588684,0.06649377197,472.0588684,0.07318815589,
470.9916687,-7.951441512E-5,470.9916687,0.004352093674,470.9916687,0.03700756282,470.9916687,0.03360169008,470.9916687,0.06858906895,470.9916687,0.07563753426,
469.9241943,0.0004265772004,469.9241943,0.004525873344,469.9241943,0.03809389845,469.9241943,0.03612621501,469.9241943,0.07032745332,469.9241943,0.07664129883,
469.0090637,-0.0003119174216,469.0090637,0.004870578181,469.0090637,0.03856050596,469.0090637,0.0362303406,469.0090637,0.07202231139,469.0090637,0.07830411196,
467.9412231,2.824250987E-5,467.9412231,0.004412052222,467.9412231,0.0405314602,467.9412231,0.03658429533,467.9412231,0.07508061081,467.9412231,0.08013223857,
467.0257263,-7.666747115E-5,467.0257263,0.003726253519,467.0257263,0.04075985774,467.0257263,0.03751209378,467.0257263,0.07581867278,467.0257263,0.08270963281,
465.9574585,8.455180068E-5,465.9574585,0.004373743664,465.9574585,0.04245932773,465.9574585,0.03984070942,465.9574585,0.0792978853,465.9574585,0.08517953753,
465.041626,0.0006706794375,465.041626,0.004304247908,465.041626,0.04291211069,465.041626,0.04062334448,465.041626,0.08115701377,465.041626,0.08766834438,
463.9729614,-3.789540278E-5,463.9729614,0.004125252366,463.9729614,0.04407687485,463.9729614,0.04146799445,463.9729614,0.08366276324,463.9729614,0.08984334767,
