baseline,,bm3WT_5in1000,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
452.9682617,0.00149699999,452.9682617,0.06172096357,
452.0501709,0.0004704992753,452.0501709,0.06313845515,
450.9788818,0.0004107197165,450.9788818,0.0665737018,
450.0604553,0.0004242970026,450.0604553,0.0703182593,
448.9887695,0.0001997302752,448.9887695,0.07348357141,
448.0700073,0.0003701199312,448.0700073,0.07726111263,
446.9979248,0.001299086842,446.9979248,0.08131337911,
445.9256287,0.0004874732986,445.9256287,0.08570418507,
445.0063477,0.0002757472103,445.0063477,0.08986693621,
443.9336548,0.000275669503,443.9336548,0.09640080482,
443.0140381,0.00037312528,443.0140381,0.1014617532,
441.940979,0.001078037894,441.940979,0.1089329049,
441.0210266,0.0002050393814,441.0210266,0.113284573,
439.9475708,0.0006963469204,439.9475708,0.1211503446,
439.0273132,5.959358896E-5,439.0273132,0.1299823672,
437.9534607,0.0007042289362,437.9534607,0.1406952143,
437.0328674,0.0007005212246,437.0328674,0.1484004706,
435.9586182,-0.0008027064032,435.9586182,0.1582194269,
435.0376892,0.0006848092889,435.0376892,0.1693376303,
433.9631042,-5.0319406E-5,433.9631042,0.1849339157,
433.0418396,0.0006482799654,433.0418396,0.2005949914,
431.9668579,0.0009258919163,431.9668579,0.2146227509,
431.0452576,0.0003179960768,431.0452576,0.2266173363,
429.9699097,0.0007600554381,429.9699097,0.2448242754,
429.0480042,0.0005677395966,429.0480042,0.2596197426,
427.9722595,0.0004430571862,427.9722595,0.2769517004,
427.0500183,0.0009450629004,427.0500183,0.2925233841,
425.9739075,0.0008845695411,425.9739075,0.3057100177,
425.0513611,0.0007204601425,425.0513611,0.3177094758,
423.974884,0.0006652609445,423.974884,0.3309379816,
423.0520325,0.0007502016961,423.0520325,0.3449750543,
421.9751587,0.0005923382123,421.9751587,0.3539747298,
421.0519714,-9.990834224E-5,421.0519714,0.3581590056,
419.974762,0.0008583981544,419.974762,0.3621887267,
419.0512695,0.0003794728254,419.0512695,0.3627643585,
417.9736633,-0.0002902400156,417.9736633,0.3607737422,
417.0498657,0.00164643582,417.0498657,0.3563497663,
415.9718933,0.0007470640703,415.9718933,0.3528578877,
415.04776,0.0001743769972,415.04776,0.3452619612,
413.9694519,0.0005069100298,413.9694519,0.3355827928,
413.0450134,0.0006189601845,413.0450134,0.3264853358,
411.9663391,0.0001410755503,411.9663391,0.3141675889,
411.0415955,-8.262015035E-5,411.0415955,0.3066298068,
409.9625244,-0.0007803816698,409.9625244,0.2923997343,
409.0374756,0.001015087008,409.0374756,0.2851868272,
407.9580688,8.464794519E-6,407.9580688,0.2718954086,
407.0327148,0.0002408580476,407.0327148,0.2620024681,
405.9529724,0.0006781980046,405.9529724,0.2528481781,
405.0273132,0.0001421113266,405.0273132,0.2452473193,
403.9471741,0.001244696672,403.9471741,0.2372102588,
403.0212097,0.0003050956293,403.0212097,0.2299827337,
401.9407349,0.0001603413984,401.9407349,0.2225239277,
401.0144958,0.0005488444585,401.0144958,0.2170339823,
399.9336548,0.001129188924,399.9336548,0.2100530118,
399.0070801,0.00123927102,399.0070801,0.2069088221,
397.9259338,0.001653581625,397.9259338,0.2002297491,
396.999054,0.0005281099584,396.999054,0.1953055561,
396.072052,0.0006099650636,396.072052,0.1890763491,
394.990387,0.0004738162679,394.990387,0.1839820296,
394.0630798,0.0005683875643,394.0630798,0.1800963432,
392.9810486,0.0004973729374,392.9810486,0.1738446802,
392.0534668,0.000122198966,392.0534668,0.1700863093,
390.9710999,0.0003523991909,390.9710999,0.1652713716,
390.0431824,-1.635962326E-5,390.0431824,0.1600063145,
388.9604797,0.0001146381983,388.9604797,0.155169934,
388.0323181,0.0007973203319,388.0323181,0.1534828544,
386.9492493,0.0004683743173,386.9492493,0.1515272707,
386.0207825,0.001569425222,386.0207825,0.1454097927,
384.9374084,0.0004730388464,384.9374084,0.1436538845,
384.0086365,0.0006461023004,384.0086365,0.1404260546,
382.9249268,0.0004357240396,382.9249268,0.1379269809,
381.9958496,0.0009870136855,381.9958496,0.1371382475,
381.0666809,-0.0005779078347,381.0666809,0.133014828,
379.9824829,-0.0002433117043,379.9824829,0.1307944059,
379.053009,0.001310121501,379.053009,0.1304798126,
377.9684448,0.0009862094885,377.9684448,0.1289234161,
377.0386963,0.0006347215967,377.0386963,0.1284154356,
375.9538269,0.000941041857,375.9538269,0.1297322959,
375.0238037,-0.0002286164672,375.0238037,0.1274854243,
373.9385986,0.0009527159855,373.9385986,0.1274204105,
373.0082703,0.001407601987,373.0082703,0.1265201718,
371.92276,-0.0004969849833,371.92276,0.1280745417,
370.992157,-0.0001626369631,370.992157,0.126377821,
370.0614319,0.00057056488,370.0614319,0.1264361739,
368.9754333,-0.0003663389944,368.9754333,0.1264239848,
368.0444336,-0.0001027551407,368.0444336,0.1273930222,
366.9580994,-0.001278746175,366.9580994,0.1298982203,
366.026825,0.000200869792,366.026825,0.1280976236,
364.9401855,0.0005955265369,364.9401855,0.1282151192,
364.0086365,0.0003063390322,364.0086365,0.1288649738,
363.0769653,-0.0001788352092,363.0769653,0.1279317737,
361.9898376,0.0002958479454,361.9898376,0.1292062104,
361.0578918,0.0005316088209,361.0578918,0.1285654455,
359.970459,0.0003958473681,359.970459,0.1273373216,
359.0382385,0.001122908201,359.0382385,0.1274084747,
357.9505005,-0.000804411713,357.9505005,0.1259954423,
357.0180359,0.0009040499572,357.0180359,0.1265268177,
355.9299622,-0.0005589841167,355.9299622,0.1231371239,
354.9972229,7.83897849E-5,354.9972229,0.1218729168,
354.0643311,-0.0003134177241,354.0643311,0.1221669987,
352.9758301,5.617618444E-5,352.9758301,0.1196007505,
352.0426941,0.0007727878983,352.0426941,0.1176819503,
350.9538574,0.0006467504427,350.9538574,0.1166928634,
350.0204468,0.000772113679,350.0204468,0.1137737408,
348.9313354,0.001410147059,348.9313354,0.112973474,
347.9976807,0.00014879214,347.9976807,0.1095242053,
347.0638733,0.001285689883,347.0638733,0.1083311811,
345.9743042,0.00101612485,345.9743042,0.1060224771,
345.0402527,0.002045451896,345.0402527,0.1054466516,
343.9503784,-0.000266388437,343.9503784,0.1005397514,
343.0160828,0.0009091082611,343.0160828,0.1006894112,
341.9259033,0.001412821934,341.9259033,0.09767545015,
340.991333,-0.0001560125966,340.991333,0.09486018866,
340.0566711,-0.0003153836296,340.0566711,0.09178437293,
338.9660645,-0.0001571511675,338.9660645,0.09114474803,
338.0311279,-0.0004610948672,338.0311279,0.08913927525,
336.9402161,-0.0003469404473,336.9402161,0.08596756309,
336.0050354,3.691496022E-5,336.0050354,0.08583676815,
335.0697327,-0.0001512512536,335.0697327,0.08357335627,
333.9783936,0.0001593314664,333.9783936,0.08192926645,
333.0428162,0.0001877138275,333.0428162,0.08096361905,
331.9512024,0.001653867424,331.9512024,0.07908204943,
331.0154114,-0.001162947738,331.0154114,0.07569210231,
329.9234924,0.0003905359481,329.9234924,0.07645355165,
328.9874268,0.0008986285538,328.9874268,0.0742732808,
328.0512695,0.0004415024305,328.0512695,0.07196475565,
326.9589233,-0.0002853249316,326.9589233,0.07072845101,
326.022522,0.001051906729,326.022522,0.07070237398,
324.9299011,0.000558667758,324.9299011,0.06920064241,
323.9932251,0.002045789966,323.9932251,0.06877111644,
323.0564575,0.001010805834,323.0564575,0.06597756594,
321.9634399,0.00107840111,321.9634399,0.06485598534,
321.0264282,-0.0003035363043,321.0264282,0.06551674008,
319.9331055,5.392382081E-5,319.9331055,0.06533262134,
