,SrcWell,Destination Well,Volume
327,D7,B12,1495.0
328,C3,C11,35.0
329,D7,C11,1465.0
330,C3,C12,35.0
331,D7,C12,1465.0
332,C3,D11,117.5
333,D7,D11,1382.5
334,C3,D12,117.5
335,D7,D12,1382.5
336,C3,E11,280.0
337,D7,E11,1220.0
338,C3,E12,280.0
339,D7,E12,1220.0
340,C3,F11,547.5
341,D7,F11,952.5
342,C3,F12,547.5
343,D7,F12,952.5
344,C3,G11,945.0
345,D7,G11,555.0
346,C3,G12,945.0
347,D7,G12,555.0
348,C3,H11,1500.0
349,D7,H11,0.0
350,C3,H12,1500.0
351,D7,H12,0.0
352,C3,I11,0.0
353,D7,I11,1500.0
354,C3,I12,0.0
355,D7,I12,1500.0
356,C3,J11,5.0
357,D7,J11,1495.0
358,C3,J12,5.0
359,D7,J12,1495.0
360,C3,K11,35.0
361,D7,K11,1465.0
362,C3,K12,35.0
363,D7,K12,1465.0
364,C3,L11,117.5
365,D7,L11,1382.5
366,C3,L12,117.5
367,D7,L12,1382.5
368,C3,M11,280.0
369,D7,M11,1220.0
370,C3,M12,280.0
371,D7,M12,1220.0
372,C3,N11,547.5
373,D7,N11,952.5
374,C3,N12,547.5
375,D7,N12,952.5
376,C3,O11,945.0
377,D7,O11,555.0
378,C3,O12,945.0
379,D7,O12,555.0
380,C3,P11,1500.0
381,D7,P11,0.0
382,C3,P12,1500.0
383,D7,P12,0.0
384,C3,A13,0.0
385,D7,A13,1500.0
386,C3,A14,0.0
387,D7,A14,1500.0
388,C3,B13,5.0
389,D7,B13,1495.0
390,C3,B14,5.0
391,D7,B14,1495.0
392,C3,C13,35.0
393,D7,C13,1465.0
394,C3,C14,35.0
395,D7,C14,1465.0
396,C3,D13,117.5
397,D7,D13,1382.5
398,C3,D14,117.5
399,D7,D14,1382.5
400,C3,E13,280.0
401,D7,E13,1220.0
402,C3,E14,280.0
403,D7,E14,1220.0
404,C3,F13,547.5
405,D7,F13,952.5
406,C3,F14,547.5
407,D7,F14,952.5
408,C3,G13,945.0
409,D7,G13,555.0
410,C3,G14,945.0
411,D7,G14,555.0
412,C3,H13,1500.0
413,D7,H13,0.0
414,C3,H14,1500.0
415,D7,H14,0.0
416,C3,I13,0.0
417,D7,I13,1500.0
418,C3,I14,0.0
419,D7,I14,1500.0
420,C3,J13,5.0
421,D7,J13,1495.0
422,C3,J14,5.0
423,D7,J14,1495.0
424,C3,K13,35.0
425,D7,K13,1465.0
426,C3,K14,35.0
427,D7,K14,1465.0
428,C3,L13,117.5
429,D7,L13,1382.5
430,C3,L14,117.5
431,D7,L14,1382.5
432,C3,M13,280.0
433,D7,M13,1220.0
434,C3,M14,280.0
435,D7,M14,1220.0
436,C3,N13,547.5
437,D7,N13,952.5
438,C3,N14,547.5
439,D7,N14,952.5
440,C3,O13,945.0
441,D7,O13,555.0
442,C3,O14,945.0
443,D7,O14,555.0
444,C3,P13,1500.0
445,D7,P13,0.0
446,C3,P14,1500.0
447,D7,P14,0.0
448,C3,A15,0.0
449,D7,A15,1500.0
450,C3,A16,0.0
451,D7,A16,1500.0
452,C3,B15,5.0
453,D7,B15,1495.0
454,C3,B16,5.0
455,D7,B16,1495.0
456,C3,C15,35.0
457,D7,C15,1465.0
458,C3,C16,35.0
459,D7,C16,1465.0
460,C3,D15,117.5
461,D8,D15,1382.5
462,C3,D16,117.5
463,D8,D16,1382.5
464,C3,E15,280.0
465,D8,E15,1220.0
466,C3,E16,280.0
467,D8,E16,1220.0
468,C3,F15,547.5
469,D8,F15,952.5
470,C3,F16,547.5
471,D8,F16,952.5
472,C3,G15,945.0
473,D8,G15,555.0
474,C3,G16,945.0
475,D8,G16,555.0
476,C3,H15,1500.0
477,D8,H15,0.0
478,C3,H16,1500.0
479,D8,H16,0.0
480,C3,I15,0.0
481,D8,I15,1500.0
482,C3,I16,0.0
483,D8,I16,1500.0
484,C3,J15,5.0
485,D8,J15,1495.0
486,C3,J16,5.0
487,D8,J16,1495.0
488,C3,K15,35.0
489,D8,K15,1465.0
490,C3,K16,35.0
491,D8,K16,1465.0
492,C3,L15,117.5
493,D8,L15,1382.5
494,C3,L16,117.5
495,D8,L16,1382.5
496,C3,M15,280.0
497,D8,M15,1220.0
498,C3,M16,280.0
499,D8,M16,1220.0
500,C3,N15,547.5
501,D8,N15,952.5
502,C3,N16,547.5
503,D8,N16,952.5
504,C3,O15,945.0
505,D8,O15,555.0
506,C3,O16,945.0
507,D8,O16,555.0
508,C3,P15,1500.0
509,D8,P15,0.0
510,C3,P16,1500.0
511,D8,P16,0.0
512,C3,A17,0.0
513,D8,A17,2000.0
514,C3,A18,0.0
515,D8,A18,2000.0
516,C3,B17,5.0
517,D8,B17,1995.0
518,C3,B18,5.0
519,D8,B18,1995.0
520,C3,C17,47.5
521,D8,C17,1952.5
522,C3,C18,47.5
523,D8,C18,1952.5
524,C3,D17,157.5
525,D8,D17,1842.5
526,C3,D18,157.5
527,D8,D18,1842.5
528,C3,E17,372.5
529,D8,E17,1627.5
530,C3,E18,372.5
531,D8,E18,1627.5
532,C3,F17,730.0
533,D8,F17,1270.0
534,C3,F18,730.0
535,D8,F18,1270.0
536,C3,G17,1260.0
537,D8,G17,740.0
538,C3,G18,1260.0
539,D8,G18,740.0
540,C4,H17,2000.0
541,D8,H17,0.0
542,C4,H18,2000.0
543,D8,H18,0.0
544,C4,I17,0.0
545,D8,I17,2000.0
546,C4,I18,0.0
547,D8,I18,2000.0
548,C4,J17,5.0
549,D8,J17,1995.0
550,C4,J18,5.0
551,D8,J18,1995.0
552,C4,K17,47.5
553,D8,K17,1952.5
554,C4,K18,47.5
555,D8,K18,1952.5
556,C4,L17,157.5
557,D8,L17,1842.5
558,C4,L18,157.5
559,D8,L18,1842.5
560,C4,M17,372.5
561,D8,M17,1627.5
562,C4,M18,372.5
563,D8,M18,1627.5
564,C4,N17,730.0
565,D8,N17,1270.0
566,C4,N18,730.0
567,D8,N18,1270.0
568,C4,O17,1260.0
569,D8,O17,740.0
570,C4,O18,1260.0
571,D8,O18,740.0
572,C4,P17,2000.0
573,D8,P17,0.0
574,C4,P18,2000.0
575,D8,P18,0.0
576,C4,A19,0.0
577,D8,A19,2000.0
578,C4,A20,0.0
579,D8,A20,2000.0
580,C4,B19,5.0
581,D8,B19,1995.0
582,C4,B20,5.0
583,D8,B20,1995.0
584,C4,C19,47.5
585,D8,C19,1952.5
586,C4,C20,47.5
587,D8,C20,1952.5
588,C4,D19,157.5
589,D8,D19,1842.5
590,C4,D20,157.5
591,D8,D20,1842.5
592,C4,E19,372.5
593,D9,E19,1627.5
594,C4,E20,372.5
595,D9,E20,1627.5
596,C4,F19,730.0
597,D9,F19,1270.0
598,C4,F20,730.0
599,D9,F20,1270.0
600,C4,G19,1260.0
601,D9,G19,740.0
602,C4,G20,1260.0
603,D9,G20,740.0
604,C4,H19,2000.0
605,D9,H19,0.0
606,C4,H20,2000.0
607,D9,H20,0.0
608,C4,I19,0.0
609,D9,I19,2000.0
610,C4,I20,0.0
611,D9,I20,2000.0
612,C4,J19,5.0
613,D9,J19,1995.0
614,C4,J20,5.0
615,D9,J20,1995.0
616,C4,K19,47.5
617,D9,K19,1952.5
618,C4,K20,47.5
619,D9,K20,1952.5
620,C4,L19,157.5
621,D9,L19,1842.5
622,C4,L20,157.5
623,D9,L20,1842.5
624,C4,M19,372.5
625,D9,M19,1627.5
626,C4,M20,372.5
627,D9,M20,1627.5
628,C4,N19,730.0
629,D9,N19,1270.0
630,C4,N20,730.0
631,D9,N20,1270.0
632,C4,O19,1260.0
633,D9,O19,740.0
634,C4,O20,1260.0
635,D9,O20,740.0
636,C4,P19,2000.0
637,D9,P19,0.0
638,C4,P20,2000.0
639,D9,P20,0.0
640,C4,A21,0.0
641,D9,A21,2000.0
642,C4,A22,0.0
643,D9,A22,2000.0
644,C4,B21,5.0
645,D9,B21,1995.0
646,C4,B22,5.0
647,D9,B22,1995.0
648,C4,C21,47.5
649,D9,C21,1952.5
650,C4,C22,47.5
651,D9,C22,1952.5
652,C4,D21,157.5
653,D9,D21,1842.5
654,C4,D22,157.5
655,D9,D22,1842.5
656,C4,E21,372.5
657,D9,E21,1627.5
658,C4,E22,372.5
659,D9,E22,1627.5
660,C4,F21,730.0
661,D9,F21,1270.0
662,C4,F22,730.0
663,D9,F22,1270.0
664,C4,G21,1260.0
665,D9,G21,740.0
666,C4,G22,1260.0
667,D9,G22,740.0
668,C4,H21,2000.0
669,D9,H21,0.0
670,C4,H22,2000.0
671,D9,H22,0.0
672,C4,I21,0.0
673,D9,I21,2000.0
674,C4,I22,0.0
675,D9,I22,2000.0
676,C4,J21,5.0
677,D9,J21,1995.0
678,C4,J22,5.0
679,D9,J22,1995.0
680,C4,K21,47.5
681,D9,K21,1952.5
682,C4,K22,47.5
683,D9,K22,1952.5
684,C4,L21,157.5
685,D9,L21,1842.5
686,C4,L22,157.5
687,D9,L22,1842.5
688,C4,M21,372.5
689,D9,M21,1627.5
690,C4,M22,372.5
691,D9,M22,1627.5
692,C4,N21,730.0
693,D9,N21,1270.0
694,C4,N22,730.0
695,D9,N22,1270.0
696,C4,O21,1260.0
697,D9,O21,740.0
698,C4,O22,1260.0
699,D9,O22,740.0
700,C4,P21,2000.0
701,D9,P21,0.0
702,C4,P22,2000.0
703,D9,P22,0.0
704,C4,A23,0.0
705,D9,A23,2000.0
706,C4,A24,0.0
707,D9,A24,2000.0
708,C4,B23,5.0
709,D9,B23,1995.0
710,C4,B24,5.0
711,D9,B24,1995.0
712,C4,C23,47.5
713,D9,C23,1952.5
714,C4,C24,47.5
715,D9,C24,1952.5
716,C4,D23,157.5
717,D10,D23,1842.5
718,C4,D24,157.5
719,D10,D24,1842.5
720,C4,E23,372.5
721,D10,E23,1627.5
722,C4,E24,372.5
723,D10,E24,1627.5
724,C4,F23,730.0
725,D10,F23,1270.0
726,C4,F24,730.0
727,D10,F24,1270.0
728,C4,G23,1260.0
729,D10,G23,740.0
730,C4,G24,1260.0
731,D10,G24,740.0
732,C4,H23,2000.0
733,D10,H23,0.0
734,C4,H24,2000.0
735,D10,H24,0.0
736,C4,I23,0.0
737,D10,I23,2000.0
738,C4,I24,0.0
739,D10,I24,2000.0
740,C4,J23,5.0
741,D10,J23,1995.0
742,C4,J24,5.0
743,D10,J24,1995.0
744,C4,K23,47.5
745,D10,K23,1952.5
746,C4,K24,47.5
747,D10,K24,1952.5
748,C4,L23,157.5
749,D10,L23,1842.5
750,C4,L24,157.5
751,D10,L24,1842.5
752,C4,M23,372.5
753,D10,M23,1627.5
754,C4,M24,372.5
755,D10,M24,1627.5
756,C4,N23,730.0
757,D10,N23,1270.0
758,C4,N24,730.0
759,D10,N24,1270.0
760,C4,O23,1260.0
761,D10,O23,740.0
762,C4,O24,1260.0
763,D10,O24,740.0
764,C4,P23,2000.0
765,D10,P23,0.0
766,C4,P24,2000.0
767,D10,P24,0.0
