,SrcWell,Destination Well,Volume
316,C5,P9,1500.0
317,D11,P9,0.0
318,C5,P10,1500.0
319,D11,P10,0.0
320,C5,A11,0.0
321,D11,A11,1500.0
322,C5,A12,0.0
323,D11,A12,1500.0
324,C5,B11,5.0
325,D11,B11,1495.0
326,C5,B12,5.0
327,D11,B12,1495.0
328,C5,C11,35.0
329,D11,C11,1465.0
330,C5,C12,35.0
331,D11,C12,1465.0
332,C5,D11,117.5
333,D11,D11,1382.5
334,C5,D12,117.5
335,D11,D12,1382.5
336,C5,E11,280.0
337,D11,E11,1220.0
338,C5,E12,280.0
339,D11,E12,1220.0
340,C5,F11,547.5
341,D12,F11,952.5
342,C5,F12,547.5
343,D12,F12,952.5
344,C5,G11,945.0
345,D12,G11,555.0
346,C5,G12,945.0
347,D12,G12,555.0
348,C5,H11,1500.0
349,D12,H11,0.0
350,C5,H12,1500.0
351,D12,H12,0.0
352,C5,I11,0.0
353,D12,I11,1500.0
354,C5,I12,0.0
355,D12,I12,1500.0
356,C5,J11,5.0
357,D12,J11,1495.0
358,C5,J12,5.0
359,D12,J12,1495.0
360,C5,K11,35.0
361,D12,K11,1465.0
362,C5,K12,35.0
363,D12,K12,1465.0
364,C5,L11,117.5
365,D12,L11,1382.5
366,C5,L12,117.5
367,D12,L12,1382.5
368,C5,M11,280.0
369,D12,M11,1220.0
370,C5,M12,280.0
371,D12,M12,1220.0
372,C5,N11,547.5
373,D12,N11,952.5
374,C5,N12,547.5
375,D12,N12,952.5
376,C5,O11,945.0
377,D12,O11,555.0
378,C5,O12,945.0
379,D12,O12,555.0
380,C5,P11,1500.0
381,D12,P11,0.0
382,C5,P12,1500.0
383,D12,P12,0.0
384,C5,A13,0.0
385,D12,A13,1500.0
386,C5,A14,0.0
387,D12,A14,1500.0
388,C5,B13,5.0
389,D12,B13,1495.0
390,C5,B14,5.0
391,D12,B14,1495.0
392,C5,C13,35.0
393,D12,C13,1465.0
394,C5,C14,35.0
395,D12,C14,1465.0
396,C5,D13,117.5
397,D12,D13,1382.5
398,C5,D14,117.5
399,D12,D14,1382.5
400,C5,E13,280.0
401,D12,E13,1220.0
402,C5,E14,280.0
403,D12,E14,1220.0
404,C5,F13,547.5
405,D12,F13,952.5
406,C5,F14,547.5
407,D12,F14,952.5
408,C5,G13,945.0
409,D12,G13,555.0
410,C5,G14,945.0
411,D12,G14,555.0
412,C5,H13,1500.0
413,D12,H13,0.0
414,C5,H14,1500.0
415,D12,H14,0.0
416,C5,I13,0.0
417,D12,I13,1500.0
418,C5,I14,0.0
419,D12,I14,1500.0
420,C5,J13,5.0
421,D12,J13,1495.0
422,C5,J14,5.0
423,D12,J14,1495.0
424,C5,K13,35.0
425,D12,K13,1465.0
426,C5,K14,35.0
427,D12,K14,1465.0
428,C5,L13,117.5
429,D12,L13,1382.5
430,C5,L14,117.5
431,D12,L14,1382.5
432,C5,M13,280.0
433,D12,M13,1220.0
434,C5,M14,280.0
435,D12,M14,1220.0
436,C5,N13,547.5
437,D12,N13,952.5
438,C5,N14,547.5
439,D12,N14,952.5
440,C5,O13,945.0
441,D12,O13,555.0
442,C5,O14,945.0
443,D12,O14,555.0
444,C5,P13,1500.0
445,D12,P13,0.0
446,C5,P14,1500.0
447,D12,P14,0.0
448,C5,A15,0.0
449,D12,A15,1500.0
450,C5,A16,0.0
451,D12,A16,1500.0
452,C5,B15,5.0
453,D12,B15,1495.0
454,C5,B16,5.0
455,D12,B16,1495.0
456,C5,C15,35.0
457,D12,C15,1465.0
458,C5,C16,35.0
459,D12,C16,1465.0
460,C5,D15,117.5
461,D12,D15,1382.5
462,C5,D16,117.5
463,D12,D16,1382.5
464,C5,E15,280.0
465,D12,E15,1220.0
466,C5,E16,280.0
467,D12,E16,1220.0
468,C5,F15,547.5
469,D12,F15,952.5
470,C5,F16,547.5
471,D12,F16,952.5
472,C5,G15,945.0
473,D12,G15,555.0
474,C5,G16,945.0
475,D12,G16,555.0
476,C5,H15,1500.0
477,D12,H15,0.0
478,C5,H16,1500.0
479,D12,H16,0.0
480,C5,I15,0.0
481,D12,I15,1500.0
482,C5,I16,0.0
483,D12,I16,1500.0
484,C5,J15,5.0
485,D12,J15,1495.0
486,C5,J16,5.0
487,D12,J16,1495.0
488,C5,K15,35.0
489,D12,K15,1465.0
490,C5,K16,35.0
491,D12,K16,1465.0
492,C5,L15,117.5
493,D12,L15,1382.5
494,C5,L16,117.5
495,D12,L16,1382.5
496,C5,M15,280.0
497,D12,M15,1220.0
498,C5,M16,280.0
499,D12,M16,1220.0
500,C5,N15,547.5
501,D12,N15,952.5
502,C5,N16,547.5
503,D12,N16,952.5
504,C5,O15,945.0
505,D13,O15,555.0
506,C5,O16,945.0
507,D13,O16,555.0
508,C5,P15,1500.0
509,D13,P15,0.0
510,C5,P16,1500.0
511,D13,P16,0.0
512,C5,A17,0.0
513,D13,A17,2000.0
514,C5,A18,0.0
515,D13,A18,2000.0
516,C5,B17,5.0
517,D13,B17,1995.0
518,C5,B18,5.0
519,D13,B18,1995.0
520,C5,C17,47.5
521,D13,C17,1952.5
522,C5,C18,47.5
523,D13,C18,1952.5
524,C5,D17,157.5
525,D13,D17,1842.5
526,C5,D18,157.5
527,D13,D18,1842.5
528,C5,E17,372.5
529,D13,E17,1627.5
530,C5,E18,372.5
531,D13,E18,1627.5
532,C5,F17,730.0
533,D13,F17,1270.0
534,C5,F18,730.0
535,D13,F18,1270.0
536,C5,G17,1260.0
537,D13,G17,740.0
538,C5,G18,1260.0
539,D13,G18,740.0
540,C5,H17,2000.0
541,D13,H17,0.0
542,C5,H18,2000.0
543,D13,H18,0.0
544,C5,I17,0.0
545,D13,I17,2000.0
546,C5,I18,0.0
547,D13,I18,2000.0
548,C5,J17,5.0
549,D13,J17,1995.0
550,C5,J18,5.0
551,D13,J18,1995.0
552,C5,K17,47.5
553,D13,K17,1952.5
554,C5,K18,47.5
555,D13,K18,1952.5
556,C5,L17,157.5
557,D13,L17,1842.5
558,C5,L18,157.5
559,D13,L18,1842.5
560,C5,M17,372.5
561,D13,M17,1627.5
562,C5,M18,372.5
563,D13,M18,1627.5
564,C5,N17,730.0
565,D13,N17,1270.0
566,C5,N18,730.0
567,D13,N18,1270.0
568,C5,O17,1260.0
569,D13,O17,740.0
570,C5,O18,1260.0
571,D13,O18,740.0
572,C6,P17,2000.0
573,D13,P17,0.0
574,C6,P18,2000.0
575,D13,P18,0.0
576,C6,A19,0.0
577,D13,A19,2000.0
578,C6,A20,0.0
579,D13,A20,2000.0
580,C6,B19,5.0
581,D13,B19,1995.0
582,C6,B20,5.0
583,D13,B20,1995.0
584,C6,C19,47.5
585,D13,C19,1952.5
586,C6,C20,47.5
587,D13,C20,1952.5
588,C6,D19,157.5
589,D13,D19,1842.5
590,C6,D20,157.5
591,D13,D20,1842.5
592,C6,E19,372.5
593,D13,E19,1627.5
594,C6,E20,372.5
595,D13,E20,1627.5
596,C6,F19,730.0
597,D13,F19,1270.0
598,C6,F20,730.0
599,D13,F20,1270.0
600,C6,G19,1260.0
601,D13,G19,740.0
602,C6,G20,1260.0
603,D13,G20,740.0
604,C6,H19,2000.0
605,D13,H19,0.0
606,C6,H20,2000.0
607,D13,H20,0.0
608,C6,I19,0.0
609,D13,I19,2000.0
610,C6,I20,0.0
611,D13,I20,2000.0
612,C6,J19,5.0
613,D13,J19,1995.0
614,C6,J20,5.0
615,D13,J20,1995.0
616,C6,K19,47.5
617,D13,K19,1952.5
618,C6,K20,47.5
619,D13,K20,1952.5
620,C6,L19,157.5
621,D13,L19,1842.5
622,C6,L20,157.5
623,D13,L20,1842.5
624,C6,M19,372.5
625,D13,M19,1627.5
626,C6,M20,372.5
627,D13,M20,1627.5
628,C6,N19,730.0
629,D14,N19,1270.0
630,C6,N20,730.0
631,D14,N20,1270.0
632,C6,O19,1260.0
633,D14,O19,740.0
634,C6,O20,1260.0
635,D14,O20,740.0
636,C6,P19,2000.0
637,D14,P19,0.0
638,C6,P20,2000.0
639,D14,P20,0.0
640,C6,A21,0.0
641,D14,A21,2000.0
642,C6,A22,0.0
643,D14,A22,2000.0
644,C6,B21,5.0
645,D14,B21,1995.0
646,C6,B22,5.0
647,D14,B22,1995.0
648,C6,C21,47.5
649,D14,C21,1952.5
650,C6,C22,47.5
651,D14,C22,1952.5
652,C6,D21,157.5
653,D14,D21,1842.5
654,C6,D22,157.5
655,D14,D22,1842.5
656,C6,E21,372.5
657,D14,E21,1627.5
658,C6,E22,372.5
659,D14,E22,1627.5
660,C6,F21,730.0
661,D14,F21,1270.0
662,C6,F22,730.0
663,D14,F22,1270.0
664,C6,G21,1260.0
665,D14,G21,740.0
666,C6,G22,1260.0
667,D14,G22,740.0
668,C6,H21,2000.0
669,D14,H21,0.0
670,C6,H22,2000.0
671,D14,H22,0.0
672,C6,I21,0.0
673,D14,I21,2000.0
674,C6,I22,0.0
675,D14,I22,2000.0
676,C6,J21,5.0
677,D14,J21,1995.0
678,C6,J22,5.0
679,D14,J22,1995.0
680,C6,K21,47.5
681,D14,K21,1952.5
682,C6,K22,47.5
683,D14,K22,1952.5
684,C6,L21,157.5
685,D14,L21,1842.5
686,C6,L22,157.5
687,D14,L22,1842.5
688,C6,M21,372.5
689,D14,M21,1627.5
690,C6,M22,372.5
691,D14,M22,1627.5
692,C6,N21,730.0
693,D14,N21,1270.0
694,C6,N22,730.0
695,D14,N22,1270.0
696,C6,O21,1260.0
697,D14,O21,740.0
698,C6,O22,1260.0
699,D14,O22,740.0
700,C6,P21,2000.0
701,D14,P21,0.0
702,C6,P22,2000.0
703,D14,P22,0.0
704,C6,A23,0.0
705,D14,A23,2000.0
706,C6,A24,0.0
707,D14,A24,2000.0
708,C6,B23,5.0
709,D14,B23,1995.0
710,C6,B24,5.0
711,D14,B24,1995.0
712,C6,C23,47.5
713,D14,C23,1952.5
714,C6,C24,47.5
715,D14,C24,1952.5
716,C6,D23,157.5
717,D14,D23,1842.5
718,C6,D24,157.5
719,D14,D24,1842.5
720,C6,E23,372.5
721,D14,E23,1627.5
722,C6,E24,372.5
723,D14,E24,1627.5
724,C6,F23,730.0
725,D14,F23,1270.0
726,C6,F24,730.0
727,D14,F24,1270.0
728,C6,G23,1260.0
729,D14,G23,740.0
730,C6,G24,1260.0
731,D14,G24,740.0
732,C6,H23,2000.0
733,D14,H23,0.0
734,C6,H24,2000.0
735,D14,H24,0.0
736,C6,I23,0.0
737,D14,I23,2000.0
738,C6,I24,0.0
739,D14,I24,2000.0
740,C6,J23,5.0
741,D14,J23,1995.0
742,C6,J24,5.0
743,D14,J24,1995.0
744,C6,K23,47.5
745,D14,K23,1952.5
746,C6,K24,47.5
747,D14,K24,1952.5
748,C6,L23,157.5
749,D14,L23,1842.5
750,C6,L24,157.5
751,D14,L24,1842.5
752,C6,M23,372.5
753,D15,M23,1627.5
754,C6,M24,372.5
755,D15,M24,1627.5
756,C6,N23,730.0
757,D15,N23,1270.0
758,C6,N24,730.0
759,D15,N24,1270.0
760,C6,O23,1260.0
761,D15,O23,740.0
762,C6,O24,1260.0
763,D15,O24,740.0
764,C6,P23,2000.0
765,D15,P23,0.0
766,C6,P24,2000.0
767,D15,P24,0.0
