,Km,Loss,Noise,Protein Conc,Protein Vol,Time,Triton,Vmax,R^2
41,10.745953559875488,0.019891083240509033,0.019929026155449264,16.363636363636363,26.363636363636363,17:52:30,0.1,0.10379719734191895,0.980108916759491
42,34.276180267333984,0.022568941116333008,0.0014246504722711106,16.363636363636363,26.363636363636363,19:14:17,0.1,0.09578678011894226,0.977431058883667
43,11.072518348693848,0.019883394241333008,0.020396237778307492,16.363636363636363,26.363636363636363,19:24:09,0.1,0.09948252886533737,0.980116605758667
44,38.92552947998047,0.018500328063964844,0.00501297047934299,16.363636363636363,26.363636363636363,17:59:22,0.1,0.10575327277183533,0.9814996719360352
45,23.860185623168945,0.013449132442474365,0.0276633191290923,16.363636363636363,26.363636363636363,17:52:30,0.1,0.13851137459278107,0.9865508675575256
46,39.0119514465332,0.018478870391845703,0.005669881841477273,16.363636363636363,26.363636363636363,19:14:17,0.1,0.10541193932294846,0.9815211296081543
47,24.809904098510742,0.01306980848312378,0.027377182995521755,16.363636363636363,26.363636363636363,19:24:09,0.1,0.13812290132045746,0.9869301915168762
48,29.529033660888672,0.02449434995651245,0.00581984162986617,13.636363636363635,30.0,17:59:22,0.010000000000000002,0.11639723926782608,0.9755056500434875
49,13.153674125671387,0.02743595838546753,0.012076796246003963,13.636363636363635,30.0,17:52:30,0.010000000000000002,0.12647183239459991,0.9725640416145325
50,30.28835678100586,0.024631917476654053,0.00460839105243315,13.636363636363635,30.0,19:14:17,0.010000000000000002,0.11997529119253159,0.975368082523346
51,12.959489822387695,0.027353405952453613,0.012531320509019091,13.636363636363635,30.0,19:24:09,0.010000000000000002,0.122369185090065,0.9726465940475464
52,31.91744613647461,0.025334954261779785,0.006533934405802643,13.636363636363635,30.0,17:59:22,0.010000000000000002,0.11649057269096375,0.9746650457382202
53,12.211443901062012,0.03326159715652466,0.011643708102037164,13.636363636363635,30.0,17:52:30,0.010000000000000002,0.11952987313270569,0.9667384028434753
54,33.63629150390625,0.02449899911880493,0.004090712142434524,13.636363636363635,30.0,19:14:17,0.010000000000000002,0.12010759860277176,0.9755010008811951
55,12.794278144836426,0.033870041370391846,0.011401844184215922,13.636363636363635,30.0,19:24:09,0.010000000000000002,0.11781761050224304,0.9661299586296082
56,31.18593406677246,0.02350485324859619,0.006164671280669101,20.0,30.0,17:59:22,0.06727272727272728,0.1016121432185173,0.9764951467514038
57,20.108224868774414,0.023057401180267334,0.011487338840736551,20.0,30.0,17:52:30,0.06727272727272728,0.12490729987621307,0.9769425988197327
58,31.919885635375977,0.022848784923553467,0.007098972895232021,20.0,30.0,19:14:17,0.06727272727272728,0.1046474352478981,0.9771512150764465
59,19.083452224731445,0.0226137638092041,0.012020895387162642,20.0,30.0,19:24:09,0.06727272727272728,0.11829277873039246,0.9773862361907959
60,38.31914138793945,0.021229326725006104,0.007411925907767242,20.0,30.0,17:59:22,0.06727272727272728,0.12512025237083435,0.9787706732749939
61,7.125309944152832,0.020607829093933105,0.02746848225818824,20.0,30.0,17:52:30,0.06727272727272728,0.10972839593887329,0.9793921709060669
62,39.34616470336914,0.020837247371673584,0.006981236329950164,20.0,30.0,19:14:17,0.06727272727272728,0.1243625283241272,0.9791627526283264
63,6.790178298950195,0.02071690559387207,0.02722899572968934,20.0,30.0,19:24:09,0.06727272727272728,0.10778067260980606,0.9792830944061279
64,31.38842010498047,0.022400200366973877,0.009698158166955382,20.0,22.72727272727273,17:59:22,0.010000000000000002,0.08810887485742569,0.9775997996330261
65,12.522380828857422,0.029306471347808838,0.009349513329954921,20.0,22.72727272727273,17:52:30,0.010000000000000002,0.08298695087432861,0.9706935286521912
66,33.54291534423828,0.021393895149230957,0.004523440534020743,20.0,22.72727272727273,19:14:17,0.010000000000000002,0.08773606270551682,0.978606104850769
67,12.098482131958008,0.028746485710144043,0.008746588069603583,20.0,22.72727272727273,19:24:09,0.010000000000000002,0.07780641317367554,0.971253514289856
68,38.513675689697266,0.0199662446975708,0.000810053039655095,20.0,22.72727272727273,17:59:22,0.010000000000000002,0.08924584835767746,0.9800337553024292
69,13.343050003051758,0.028203189373016357,0.02029819964345293,20.0,22.72727272727273,17:52:30,0.010000000000000002,0.07104828953742981,0.9717968106269836
70,40.879608154296875,0.019176840782165527,0.003940933999551336,20.0,22.72727272727273,19:14:17,0.010000000000000002,0.08938195556402206,0.9808231592178345
71,14.093091011047363,0.028455615043640137,0.02029992102633842,20.0,22.72727272727273,19:24:09,0.010000000000000002,0.06938820332288742,0.9715443849563599
72,25.46319007873535,0.025580108165740967,0.002506413186110177,15.454545454545453,20.0,17:59:22,0.05090909090909092,0.07374715059995651,0.974419891834259
73,64.74832916259766,0.021156668663024902,0.0060156007522600835,15.454545454545453,20.0,17:52:30,0.05090909090909092,0.049190670251846313,0.9788433313369751
74,28.16335105895996,0.023824095726013184,0.003098601959089093,15.454545454545453,20.0,19:14:17,0.05090909090909092,0.06944111734628677,0.9761759042739868
75,71.11575317382812,0.021032392978668213,0.007585498429732716,15.454545454545453,20.0,19:24:09,0.05090909090909092,0.044902294874191284,0.9789676070213318
76,33.331485748291016,0.019994378089904785,0.0034777663362630953,15.454545454545453,20.0,17:59:22,0.05090909090909092,0.07468479126691818,0.9800056219100952
77,48.859256744384766,0.0404200553894043,0.015512808397730508,15.454545454545453,20.0,17:52:30,0.05090909090909092,0.032082557678222656,0.9595799446105957
78,33.47022247314453,0.019816696643829346,0.002993024352967089,15.454545454545453,20.0,19:14:17,0.05090909090909092,0.07397903501987457,0.9801833033561707
79,55.60116195678711,0.04138308763504028,0.017536888526641724,15.454545454545453,20.0,19:24:09,0.05090909090909092,0.029884638264775276,0.9586169123649597
