baseline,,bm3,,dmos_1,,arachadonicacid_0.5,,arachadonicacid_0.5,,arachadonicacid_1.0,,arachadonicacid_1.5,,arachadonicacid_2.0,,arachadonicacid_2.5,,arachadonicacid_3.0,,arachadonicacid_3.5,,arachadonicacid_4.0,,arachadonicacid_5.0,,arachadonicacid_6.0,,arachadonicacid_7.0,,arachadonicacid_8.0,,arachadonicacid_9.0,,arachadonicacid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
472.0030823,-0.0004756788258,472.0030823,0.03859575838,472.0030823,0.04012055695,,,471.9984131,0.04382304475,471.9984131,0.04776741564,471.9984131,0.04974864796,471.9984131,0.05029718205,471.9984131,0.05172000453,471.9984131,0.0536079444,471.9984131,0.05489180982,471.9984131,0.05573450401,471.9984131,0.05872118101,471.9984131,0.06070970371,471.9984131,0.06353301555,471.9984131,0.06588810682,471.9984131,0.06775978208,471.9984131,0.06963053346
471.0174866,-0.0007343849284,471.0174866,0.03902739286,471.0174866,0.04077265412,,,471.0128479,0.0443601273,471.0128479,0.04807147756,471.0128479,0.05022380129,471.0128479,0.0515082404,471.0128479,0.05268083513,471.0128479,0.05429315194,471.0128479,0.05534519255,471.0128479,0.05655318126,471.0128479,0.05975547433,471.0128479,0.06143230572,471.0128479,0.0640148297,471.0128479,0.06637661904,471.0128479,0.069006823,471.0128479,0.07016449422
469.9937744,-0.0002598691208,469.9937744,0.04000243545,469.9937744,0.04210044444,,,469.9891663,0.04553614557,469.9891663,0.04910247773,469.9891663,0.0518672578,469.9891663,0.05198188126,469.9891663,0.05450903624,469.9891663,0.05532608181,469.9891663,0.05676390976,469.9891663,0.0577275455,469.9891663,0.06115409359,469.9891663,0.06316868961,469.9891663,0.06513222307,469.9891663,0.06751437485,469.9891663,0.06977201253,469.9891663,0.07196056843
469.007843,2.026918628E-05,469.007843,0.04134145007,469.007843,0.0428074263,,,469.0032043,0.04667212442,469.0032043,0.05008326471,469.0032043,0.05219816789,469.0032043,0.05320473388,469.0032043,0.05438632146,469.0032043,0.05597507581,469.0032043,0.05740170553,469.0032043,0.05872067809,469.0032043,0.06139425933,469.0032043,0.06324821711,469.0032043,0.06589045376,469.0032043,0.06818079948,469.0032043,0.07008913904,469.0032043,0.07243543863
467.9837646,-0.0001962230745,467.9837646,0.04174125567,467.9837646,0.0431667529,,,468.0170288,0.04706985876,468.0170288,0.05094201863,468.0170288,0.0528396666,468.0170288,0.05350061879,468.0170288,0.05493669584,468.0170288,0.05673181266,468.0170288,0.05792225152,468.0170288,0.05901895463,468.0170288,0.06227492169,468.0170288,0.06365822256,468.0170288,0.06690493226,468.0170288,0.07019830495,468.0170288,0.07121372223,468.0170288,0.07336132228
466.9973755,-0.0002220965835,466.9973755,0.04318007827,466.9973755,0.04473890364,,,466.9927673,0.04801367596,466.9927673,0.0518569611,466.9927673,0.05404371396,466.9927673,0.05526010692,466.9927673,0.05646063387,466.9927673,0.05805730447,466.9927673,0.05895241722,466.9927673,0.06044471264,466.9927673,0.06280095875,466.9927673,0.06494748592,466.9927673,0.06828084588,466.9927673,0.06990367919,466.9927673,0.07263323665,466.9927673,0.07465713471
466.0108948,8.745160449E-05,466.0108948,0.04351338744,466.0108948,0.04510222003,,,466.0062256,0.04942560196,466.0062256,0.05224887654,466.0062256,0.05467920005,466.0062256,0.05529744178,466.0062256,0.05710149556,466.0062256,0.05800005421,466.0062256,0.0600925982,466.0062256,0.06168739498,466.0062256,0.06435123086,466.0062256,0.06582833827,466.0062256,0.06879349798,466.0062256,0.07155079395,466.0062256,0.07321607322,466.0062256,0.07535903156
464.9861755,-0.0001193179196,464.9861755,0.04527011141,464.9861755,0.04639257491,,,464.9815369,0.05065985397,464.9815369,0.05399731174,464.9815369,0.05532090738,464.9815369,0.05678057671,464.9815369,0.05837990716,464.9815369,0.06029101461,464.9815369,0.06105302274,464.9815369,0.06242035702,464.9815369,0.06523325294,464.9815369,0.06733781099,464.9815369,0.07008311898,464.9815369,0.07301818579,464.9815369,0.07441431284,464.9815369,0.07691753656
463.9992676,0.0003188250412,463.9992676,0.04661926627,463.9992676,0.04879248515,,,463.9945984,0.05151937529,463.9945984,0.05546065047,463.9945984,0.05714359879,463.9945984,0.05815821141,463.9945984,0.06007809192,463.9945984,0.06099966541,463.9945984,0.06261663884,463.9945984,0.06342492253,463.9945984,0.06686069071,463.9945984,0.06792271882,463.9945984,0.07151438296,463.9945984,0.07394252717,463.9945984,0.07686822116,463.9945984,0.07797463983
463.012146,0.0003978165041,463.012146,0.0479878895,463.012146,0.04939448088,,,463.0074768,0.05274355412,463.0074768,0.05619689822,463.0074768,0.05761130899,463.0074768,0.05833484232,463.0074768,0.06063897535,463.0074768,0.06118192896,463.0074768,0.06330999732,463.0074768,0.06456892937,463.0074768,0.0671063289,463.0074768,0.06906268746,463.0074768,0.07240607589,463.0074768,0.07444036752,463.0074768,0.07729909569,463.0074768,0.07863811404
461.9868164,-0.0003334385401,461.9868164,0.04897719622,461.9868164,0.05035863072,,,461.9821472,0.05382495373,461.9821472,0.05720073357,461.9821472,0.05770779774,461.9821472,0.05893616751,461.9821472,0.06097375229,461.9821472,0.06219781563,461.9821472,0.06423258036,461.9821472,0.06496164203,461.9821472,0.06820266694,461.9821472,0.0708643198,461.9821472,0.0728540048,461.9821472,0.07534043491,461.9821472,0.07799297571,461.9821472,0.08001299202
460.9993591,-0.000241862901,460.9993591,0.0505049862,460.9993591,0.05250327289,,,460.9946594,0.05543459207,460.9946594,0.05863939971,460.9946594,0.06002821401,460.9946594,0.06054466218,460.9946594,0.06227811798,460.9946594,0.06385245919,460.9946594,0.0652955547,460.9946594,0.06600657851,460.9946594,0.06949542463,460.9946594,0.0711767599,460.9946594,0.07414337993,460.9946594,0.07658661157,460.9946594,0.078822501,460.9946594,0.0814242065
460.0117188,4.584647104E-05,460.0117188,0.05221690983,460.0117188,0.05426188186,,,460.006958,0.05651384592,460.006958,0.05968344584,460.006958,0.06073697284,460.006958,0.0623328574,460.006958,0.06356367469,460.006958,0.06476651877,460.006958,0.06622758508,460.006958,0.06725614518,460.006958,0.070590958,460.006958,0.07207918167,460.006958,0.07486720383,460.006958,0.07786189765,460.006958,0.08059945703,460.006958,0.08231800795
458.9858093,0.0002164347243,458.9858093,0.05368992314,458.9858093,0.05555151403,,,458.9810486,0.05809082836,458.9810486,0.06098879501,458.9810486,0.06264992058,458.9810486,0.06357814372,458.9810486,0.0647732839,458.9810486,0.06622734666,458.9810486,0.06767755002,458.9810486,0.06847343594,458.9810486,0.07188453525,458.9810486,0.07366062701,458.9810486,0.07619238645,458.9810486,0.07918331027,458.9810486,0.08172359318,458.9810486,0.08368758857
457.9977417,-0.0004260293208,457.9977417,0.05521624535,457.9977417,0.05693894252,,,457.9930115,0.05974920467,457.9930115,0.0626616478,457.9930115,0.06386067718,457.9930115,0.06377723068,457.9930115,0.06614142656,457.9930115,0.06719646603,457.9930115,0.06867086142,457.9930115,0.06985469908,457.9930115,0.07274117321,457.9930115,0.07475182414,457.9930115,0.07720980793,457.9930115,0.08048351109,457.9930115,0.08284255862,457.9930115,0.08499724418
457.009491,1.237366905E-05,457.009491,0.05756251141,457.009491,0.0591092892,,,457.0046997,0.06151494384,457.0046997,0.06446304172,457.0046997,0.06509387493,457.0046997,0.06552986801,457.0046997,0.06788621098,457.0046997,0.06846709549,457.0046997,0.07004035264,457.0046997,0.07100043446,457.0046997,0.07451552898,457.0046997,0.07668945193,457.0046997,0.07858919352,457.0046997,0.08200504631,457.0046997,0.0844829753,457.0046997,0.08676122874
455.9830322,-4.840406473E-05,455.9830322,0.05961466581,455.9830322,0.06162942946,,,456.0162964,0.06314025074,456.0162964,0.06620449573,456.0162964,0.06755698472,456.0162964,0.06837776303,456.0162964,0.07026390731,456.0162964,0.07042662799,456.0162964,0.07179553062,456.0162964,0.07237518579,456.0162964,0.07695236057,456.0162964,0.07744769752,456.0162964,0.08071073145,456.0162964,0.08347628266,456.0162964,0.085613437,456.0162964,0.08858890831
454.9944153,0.0001727455383,454.9944153,0.06225116923,454.9944153,0.06433609873,,,454.9896545,0.06601215899,454.9896545,0.06846106797,454.9896545,0.06992192566,454.9896545,0.06991444528,454.9896545,0.07189790905,454.9896545,0.07310228795,454.9896545,0.07412379235,454.9896545,0.07435145229,454.9896545,0.07837017626,454.9896545,0.08016044647,454.9896545,0.08237940073,454.9896545,0.08571310341,454.9896545,0.08816248924,454.9896545,0.09035883844
454.0056152,-0.0002580581931,454.0056152,0.06467887759,454.0056152,0.06611294299,,,454.000824,0.06790395081,454.000824,0.07016002387,454.000824,0.07145652175,454.000824,0.07203056663,454.000824,0.0737208128,454.000824,0.07425460964,454.000824,0.0752741769,454.000824,0.07634012401,454.000824,0.07972399145,454.000824,0.08111283183,454.000824,0.08370862156,454.000824,0.08694960922,454.000824,0.08910679817,454.000824,0.09226670861
453.016571,0.0002844246046,453.016571,0.06743491441,453.016571,0.0692339763,,,453.0118103,0.07069668174,453.0118103,0.07268422097,453.0118103,0.07382849604,453.0118103,0.07367289811,453.0118103,0.07518404722,453.0118103,0.076791659,453.0118103,0.07796308398,453.0118103,0.07919747382,453.0118103,0.08174049854,453.0118103,0.08333851397,453.0118103,0.08590386808,453.0118103,0.08918374777,453.0118103,0.09160862863,453.0118103,0.09423923492
451.9893799,-7.413108688E-05,451.9893799,0.07023837417,451.9893799,0.07155323774,,,451.9845276,0.07288385183,451.9845276,0.07529853284,451.9845276,0.07644221932,451.9845276,0.07559658587,451.9845276,0.07809633017,451.9845276,0.078533113,451.9845276,0.07958840579,451.9845276,0.08079162985,451.9845276,0.08424504101,451.9845276,0.08555010706,451.9845276,0.08806806058,451.9845276,0.09165175259,451.9845276,0.09427962452,451.9845276,0.0963351354
450.999939,0.0002464266727,450.999939,0.07363121957,450.999939,0.07442390174,,,450.9951477,0.0760781616,450.9951477,0.07786344737,450.9951477,0.07881850004,450.9951477,0.0786318779,450.9951477,0.0802000463,450.9951477,0.08126933128,450.9951477,0.08224301785,450.9951477,0.08269989491,450.9951477,0.08632731438,450.9951477,0.08794601262,450.9951477,0.09073986113,450.9951477,0.09448505938,450.9951477,0.09694032371,450.9951477,0.0986212939
450.0104065,5.669064194E-06,450.0104065,0.07667978108,450.0104065,0.07820706069,,,450.0055542,0.07894250751,450.0055542,0.08084913343,450.0055542,0.0820036456,450.0055542,0.08068635315,450.0055542,0.08275207132,450.0055542,0.08380747586,450.0055542,0.08514013886,450.0055542,0.08547433466,450.0055542,0.08876375854,450.0055542,0.09075641632,450.0055542,0.09284397215,450.0055542,0.09711578488,450.0055542,0.1000228599,450.0055542,0.1016346291
448.9825745,-0.0002317728795,448.9825745,0.08019481599,448.9825745,0.08157482743,,,449.0158386,0.08180618286,449.0158386,0.08352196217,449.0158386,0.08493995667,449.0158386,0.08351979405,449.0158386,0.08518063277,449.0158386,0.08691462874,449.0158386,0.08778391778,449.0158386,0.08901041746,449.0158386,0.09136710316,449.0158386,0.09374529123,449.0158386,0.0955946669,449.0158386,0.09951360524,449.0158386,0.1020789444,449.0158386,0.1042135134
447.9926453,-0.0002139207209,447.9926453,0.08377921581,447.9926453,0.08510099351,,,447.9878235,0.08510310203,447.9878235,0.08697335422,447.9878235,0.08751534671,447.9878235,0.08625232428,447.9878235,0.08803112805,447.9878235,0.08904587477,447.9878235,0.09023175389,447.9878235,0.09100823104,447.9878235,0.09459254891,447.9878235,0.09571903944,447.9878235,0.0980463326,447.9878235,0.1024612784,447.9878235,0.1047808304,447.9878235,0.1069456413
447.0024719,-0.0002198197762,447.0024719,0.08820511401,447.0024719,0.08891554922,,,446.9977417,0.08919916302,446.9977417,0.09013005346,446.9977417,0.09121391177,446.9977417,0.09100229293,446.9977417,0.09202718735,446.9977417,0.09263562411,446.9977417,0.09408547729,446.9977417,0.09487719089,446.9977417,0.09789226204,446.9977417,0.09969554842,446.9977417,0.101561822,446.9977417,0.1060950831,446.9977417,0.1088372096,446.9977417,0.1108228117
446.0122375,0.000370534457,446.0122375,0.09225524962,446.0122375,0.09339699894,,,446.0073853,0.09363493323,446.0073853,0.09457217157,446.0073853,0.09561786056,446.0073853,0.09368085861,446.0073853,0.09633726627,446.0073853,0.09601065516,446.0073853,0.09818072617,446.0073853,0.09813312441,446.0073853,0.1019565314,446.0073853,0.1041519195,446.0073853,0.105186291,446.0073853,0.1095491573,446.0073853,0.1118026599,446.0073853,0.1149577126
444.9836426,0.0001521843806,444.9836426,0.09732878208,444.9836426,0.09945502132,,,445.0169067,0.09816563874,445.0169067,0.09891883284,445.0169067,0.09936379641,445.0169067,0.09828741103,445.0169067,0.09964123368,445.0169067,0.09982787818,445.0169067,0.1015901789,445.0169067,0.1026593447,445.0169067,0.1058728844,445.0169067,0.107440643,445.0169067,0.1095667183,445.0169067,0.113815926,445.0169067,0.1166952029,445.0169067,0.1190565974
443.9929504,-0.000899537059,443.9929504,0.1026975736,443.9929504,0.103627421,,,443.9880981,0.1023256481,443.9880981,0.1034822315,443.9880981,0.1043154076,443.9880981,0.1035330221,443.9880981,0.1040036902,443.9880981,0.1042745262,443.9880981,0.1056305319,443.9880981,0.1067602113,443.9880981,0.1098542437,443.9880981,0.1117242724,443.9880981,0.1136225611,443.9880981,0.118567735,443.9880981,0.1201859787,443.9880981,0.1236526296
443.0020752,-0.0001632062485,443.0020752,0.1099651679,443.0020752,0.1103579849,,,442.9972839,0.1086401641,442.9972839,0.1095749438,442.9972839,0.1100772247,442.9972839,0.1082114726,442.9972839,0.109308809,442.9972839,0.1099408641,442.9972839,0.1111043245,442.9972839,0.1115597114,442.9972839,0.115226157,442.9972839,0.1164719835,442.9972839,0.119204022,442.9972839,0.1234110519,442.9972839,0.126232788,442.9972839,0.1286160201
442.0110779,0.0001811101101,442.0110779,0.1159308478,442.0110779,0.1164054722,,,442.0062256,0.1150403321,442.0062256,0.1154623777,442.0062256,0.1155082434,442.0062256,0.1137570515,442.0062256,0.1138847247,442.0062256,0.1149153188,442.0062256,0.1162206978,442.0062256,0.1171861887,442.0062256,0.1196786612,442.0062256,0.1216996014,442.0062256,0.1235757545,442.0062256,0.1288872212,442.0062256,0.1307485104,442.0062256,0.1334790438
440.9817505,-6.077600119E-05,440.9817505,0.1225856021,440.9817505,0.1233060211,,,441.0150146,0.1212939695,441.0150146,0.1208083332,441.0150146,0.1214540079,441.0150146,0.1191242933,441.0150146,0.1203816757,441.0150146,0.1211013198,441.0150146,0.1215607077,441.0150146,0.1217673719,441.0150146,0.1247609854,441.0150146,0.1265865117,441.0150146,0.1288801283,441.0150146,0.1337659061,441.0150146,0.1354914308,441.0150146,0.1384007931
439.9903564,-0.0001508889836,439.9903564,0.1313791871,439.9903564,0.131783247,,,439.9854431,0.1276814938,439.9854431,0.1280085295,439.9854431,0.1283298135,439.9854431,0.125406146,439.9854431,0.1260445714,439.9854431,0.1263549626,439.9854431,0.1273881644,439.9854431,0.1286042631,439.9854431,0.1316826195,439.9854431,0.1328487396,439.9854431,0.1352745742,439.9854431,0.1391046941,439.9854431,0.1420688182,439.9854431,0.1440431625
438.9987488,8.180736768E-05,438.9987488,0.1398866177,438.9987488,0.1411993653,,,438.993866,0.1377911866,438.993866,0.1350474209,438.993866,0.1349355876,438.993866,0.132111907,438.993866,0.1338976324,438.993866,0.1338664144,438.993866,0.1344119608,438.993866,0.1347618997,438.993866,0.1388602853,438.993866,0.1404144317,438.993866,0.1426684856,438.993866,0.1461519748,438.993866,0.1490460634,438.993866,0.1500227153
438.007019,-0.0001052913576,438.007019,0.1487309486,438.007019,0.1509696245,,,438.0021362,0.1455477774,438.0021362,0.1439189017,438.0021362,0.1420508027,438.0021362,0.1396637261,438.0021362,0.1400968283,438.0021362,0.1407185197,438.0021362,0.1406043917,438.0021362,0.1423059106,438.0021362,0.1452674419,438.0021362,0.1464907676,438.0021362,0.1477300525,438.0021362,0.1538137943,438.0021362,0.1555621922,438.0021362,0.1581215113
437.0151062,-2.635111559E-05,437.0151062,0.1600892395,437.0151062,0.1607785821,,,437.0101929,0.155285731,437.0101929,0.1519581228,437.0101929,0.1510370225,437.0101929,0.1483327448,437.0101929,0.1478057057,437.0101929,0.1475709081,437.0101929,0.1477636993,437.0101929,0.1492791474,437.0101929,0.1520651281,437.0101929,0.15361619,437.0101929,0.1552754343,437.0101929,0.1597360522,437.0101929,0.1619081944,437.0101929,0.1641874164
435.9848022,0.0004619218234,435.9848022,0.17208305,435.9848022,0.1698562205,,,436.0180664,0.1632304341,436.0180664,0.1602918208,436.0180664,0.1594548672,436.0180664,0.1552668512,436.0180664,0.1554457694,436.0180664,0.1549011469,436.0180664,0.1552090794,436.0180664,0.1556930244,436.0180664,0.1595601588,436.0180664,0.1602329314,436.0180664,0.1622357219,436.0180664,0.1672633141,436.0180664,0.1694414318,436.0180664,0.1713730842
434.9924927,0.0005461229593,434.9924927,0.1830561012,434.9924927,0.1831568033,,,434.9876404,0.1745932549,434.9876404,0.1709774137,434.9876404,0.1685531288,434.9876404,0.1649481207,434.9876404,0.1645576656,434.9876404,0.1629397422,434.9876404,0.1637116969,434.9876404,0.1636983007,434.9876404,0.1665768623,434.9876404,0.1683106869,434.9876404,0.1701869667,434.9876404,0.1747183353,434.9876404,0.1774128973,434.9876404,0.178831026
434.0000305,-0.0007416723529,434.0000305,0.1962757856,434.0000305,0.1974403113,,,433.9951782,0.1864964962,433.9951782,0.1809785962,433.9951782,0.1783307195,433.9951782,0.173041746,433.9951782,0.1723618954,433.9951782,0.172425732,433.9951782,0.1720270365,433.9951782,0.1718907654,433.9951782,0.1763680279,433.9951782,0.177559793,433.9951782,0.178215608,433.9951782,0.182624653,433.9951782,0.1844649762,433.9951782,0.1871312261
433.0074463,0.0002315081365,433.0074463,0.2111406177,433.0074463,0.2109663934,,,433.0024719,0.1993767023,433.0024719,0.1925830394,433.0024719,0.1894750893,433.0024719,0.1827325523,433.0024719,0.182789892,433.0024719,0.1815687269,433.0024719,0.1810194701,433.0024719,0.1806316823,433.0024719,0.1843321472,433.0024719,0.1863281131,433.0024719,0.1872372627,433.0024719,0.1911587119,433.0024719,0.1935760081,433.0024719,0.1960026771
432.0145264,-0.000552003854,432.0145264,0.226826638,432.0145264,0.2247667611,,,432.0095825,0.2113571912,432.0095825,0.2040984035,432.0095825,0.1999025643,432.0095825,0.1933752745,432.0095825,0.1919708699,432.0095825,0.1907802373,432.0095825,0.1909738332,432.0095825,0.1898662448,432.0095825,0.1939102411,432.0095825,0.1950781345,432.0095825,0.1956238598,432.0095825,0.1993967891,432.0095825,0.2017696202,432.0095825,0.2035498321
430.9833984,-0.0002774089517,430.9833984,0.2444124371,430.9833984,0.242052272,,,431.0166626,0.2239774466,431.0166626,0.2148018479,431.0166626,0.210630089,431.0166626,0.2036791891,431.0166626,0.2020018101,431.0166626,0.1993142813,431.0166626,0.1998268068,431.0166626,0.1988802999,431.0166626,0.2022006363,431.0166626,0.2030742913,431.0166626,0.2046469748,431.0166626,0.2075988352,431.0166626,0.2101622671,431.0166626,0.2118967474
429.9902039,0.0001300964796,429.9902039,0.259673208,429.9902039,0.256528765,,,429.98526,0.2392799556,429.98526,0.2283751369,429.98526,0.2217210829,429.98526,0.2131451368,429.98526,0.2130208313,429.98526,0.2104037404,429.98526,0.2098526955,429.98526,0.2084529698,429.98526,0.2121658176,429.98526,0.2134131491,429.98526,0.2136484385,429.98526,0.216628015,429.98526,0.2194316834,429.98526,0.2210908085
428.9968262,3.101249604E-05,428.9968262,0.2777664661,428.9968262,0.2758745253,,,428.9918823,0.255749166,428.9918823,0.2424080372,428.9918823,0.2348707169,428.9918823,0.2253811359,428.9918823,0.2231311202,428.9918823,0.221408844,428.9918823,0.2185842544,428.9918823,0.2185942382,428.9918823,0.2223344594,428.9918823,0.2229784876,428.9918823,0.2233075202,428.9918823,0.2252623141,428.9918823,0.2283993214,428.9918823,0.2312027216
428.0032654,-7.252642536E-05,428.0032654,0.2959407866,428.0032654,0.2924545109,,,427.9983826,0.2679243088,427.9983826,0.2547444701,427.9983826,0.2460130602,427.9983826,0.2364452928,427.9983826,0.2330784202,427.9983826,0.2299699336,427.9983826,0.2280772924,427.9983826,0.2276908308,427.9983826,0.2330239266,427.9983826,0.2323872894,427.9983826,0.2317977995,427.9983826,0.2354022563,427.9983826,0.2358340025,427.9983826,0.2391820997
427.009552,-0.0002265984076,427.009552,0.3154990971,427.009552,0.3100731373,,,427.0046692,0.2842706144,427.0046692,0.267571032,427.0046692,0.2587209046,427.0046692,0.2475013286,427.0046692,0.2440983951,427.0046692,0.2404859364,427.0046692,0.2383646071,427.0046692,0.2368645817,427.0046692,0.2416722476,427.0046692,0.2410191149,427.0046692,0.2417192608,427.0046692,0.2432781458,427.0046692,0.2453463674,427.0046692,0.248232767
426.0157166,-0.0002939133556,426.0157166,0.3295283616,426.0157166,0.3252587914,,,426.0107727,0.2971462905,426.0107727,0.2794414759,426.0107727,0.2677045166,426.0107727,0.2557860315,426.0107727,0.2531985641,426.0107727,0.2490831614,426.0107727,0.2461830527,426.0107727,0.2450867146,426.0107727,0.2488134205,426.0107727,0.2487169802,426.0107727,0.2490828484,426.0107727,0.2516266406,426.0107727,0.2523858249,426.0107727,0.2559419274
424.9833984,0.0003784105938,424.9833984,0.3457834423,424.9833984,0.3417673707,,,425.0166626,0.3109102249,425.0166626,0.2903804481,425.0166626,0.2780795991,425.0166626,0.2668031454,425.0166626,0.2633522451,425.0166626,0.2584163547,425.0166626,0.2550756633,425.0166626,0.2540641427,425.0166626,0.2579566836,425.0166626,0.258095175,425.0166626,0.2582399547,425.0166626,0.2607227266,425.0166626,0.2607777715,425.0166626,0.2639972866
423.9891968,-1.107905337E-05,423.9891968,0.3604354262,423.9891968,0.3551844358,,,423.9842224,0.3213807642,423.9842224,0.3026827276,423.9842224,0.289316386,423.9842224,0.2753176987,423.9842224,0.2711216807,423.9842224,0.2667599618,423.9842224,0.2642522454,423.9842224,0.2622293234,423.9842224,0.2662152946,423.9842224,0.2649128735,423.9842224,0.2653085589,423.9842224,0.2678809762,423.9842224,0.2687444091,423.9842224,0.27097857
422.994812,-0.0001961195812,422.994812,0.3731688261,422.994812,0.3677693605,,,422.9897766,0.3326084614,422.9897766,0.3112495244,422.9897766,0.2976020575,422.9897766,0.2838171422,422.9897766,0.278806299,422.9897766,0.2741221786,422.9897766,0.2712620795,422.9897766,0.2689102292,422.9897766,0.2726070285,422.9897766,0.2732428312,422.9897766,0.2722654939,422.9897766,0.2747695744,422.9897766,0.2756982148,422.9897766,0.2778733969
422.0002136,0.0001000090124,422.0002136,0.3847633004,422.0002136,0.3804749846,,,421.9952087,0.342592597,421.9952087,0.320181936,421.9952087,0.3058762252,421.9952087,0.2905688286,421.9952087,0.2865576148,421.9952087,0.2809640765,421.9952087,0.2774698734,421.9952087,0.2761380374,421.9952087,0.2806346416,421.9952087,0.2796748281,421.9952087,0.2784977555,421.9952087,0.2810708284,421.9952087,0.28275159,421.9952087,0.2844080031
421.0054321,-0.0006201472133,421.0054321,0.392016232,421.0054321,0.3880007863,,,421.0004272,0.3499968946,421.0004272,0.3268006146,421.0004272,0.3122167587,421.0004272,0.2965738475,421.0004272,0.2917888463,421.0004272,0.2871524692,421.0004272,0.2831476927,421.0004272,0.2815827429,421.0004272,0.2855147421,421.0004272,0.2856932282,421.0004272,0.284493953,421.0004272,0.2867361009,421.0004272,0.2878900468,421.0004272,0.2900499403
420.0105591,-0.000118334523,420.0105591,0.3979549408,420.0105591,0.3916701078,,,420.0055237,0.3545714021,420.0055237,0.3318248987,420.0055237,0.3167919815,420.0055237,0.3022919595,420.0055237,0.2974033356,420.0055237,0.292316258,420.0055237,0.2881363034,420.0055237,0.2864694893,420.0055237,0.290343672,420.0055237,0.2902238071,420.0055237,0.2887710631,420.0055237,0.2920640707,420.0055237,0.292776227,420.0055237,0.2948826551
419.0154724,0.00025875555,419.0154724,0.4017654359,419.0154724,0.3962114751,,,419.0104065,0.3588242531,419.0104065,0.3360580504,419.0104065,0.3215592802,419.0104065,0.3072268963,419.0104065,0.3019704521,419.0104065,0.295607686,419.0104065,0.293430388,419.0104065,0.2918210328,419.0104065,0.2959391475,419.0104065,0.2954386473,419.0104065,0.2942220867,419.0104065,0.2963193953,419.0104065,0.2982282937,419.0104065,0.3001632094
417.9819031,-7.759920118E-05,417.9819031,0.4016202688,417.9819031,0.3953652382,,,418.0151672,0.360642463,418.0151672,0.3381328285,418.0151672,0.3241368532,418.0151672,0.3099722862,418.0151672,0.3058502376,418.0151672,0.2998913825,418.0151672,0.2972218394,418.0151672,0.295805186,418.0151672,0.2997320592,418.0151672,0.2992776334,418.0151672,0.2985109091,418.0151672,0.3009491265,418.0151672,0.302272737,418.0151672,0.304933399
416.9864502,0.0001230016496,416.9864502,0.3991467655,416.9864502,0.3939210176,,,416.9814148,0.3599326611,416.9814148,0.3386345506,416.9814148,0.3253386617,416.9814148,0.3120658994,416.9814148,0.3067142069,416.9814148,0.3025524914,416.9814148,0.3005087972,416.9814148,0.2985592782,416.9814148,0.3020828664,416.9814148,0.3022779226,416.9814148,0.3015990853,416.9814148,0.3044313192,416.9814148,0.3056978583,416.9814148,0.3078456223
415.9908142,8.027980948E-05,415.9908142,0.3951017261,415.9908142,0.3893000484,,,415.9858398,0.3579498231,415.9858398,0.3380059898,415.9858398,0.3268231153,415.9858398,0.3133380711,415.9858398,0.3090649247,415.9858398,0.3040150404,415.9858398,0.3018478751,415.9858398,0.2998259068,415.9858398,0.3056817055,415.9858398,0.3048219085,415.9858398,0.3037456572,415.9858398,0.3068554103,415.9858398,0.3085069954,415.9858398,0.3117337525
414.9950867,2.557608968E-05,414.9950867,0.3881292343,414.9950867,0.3830741942,,,414.9900208,0.3550634086,414.9900208,0.3367625773,414.9900208,0.3252194822,414.9900208,0.3128502965,414.9900208,0.3093265891,414.9900208,0.3047110736,414.9900208,0.3033510149,414.9900208,0.3020726144,414.9900208,0.3064330816,414.9900208,0.3073416948,414.9900208,0.3067781627,414.9900208,0.3094314039,414.9900208,0.3119980395,414.9900208,0.3137353063
413.9990845,-0.0004090644361,413.9990845,0.3810176551,413.9990845,0.3765044212,,,413.9940796,0.3498039544,413.9940796,0.3335532844,413.9940796,0.3238439858,413.9940796,0.3129060566,413.9940796,0.3094857037,413.9940796,0.3060508966,413.9940796,0.3047160506,413.9940796,0.3028036654,413.9940796,0.3082462251,413.9940796,0.3079902828,413.9940796,0.3074876666,413.9940796,0.3115825951,413.9940796,0.3136121929,413.9940796,0.3155204058
413.0030212,-9.88832744E-06,413.0030212,0.3707801998,413.0030212,0.3666422963,,,412.9979248,0.3440317512,412.9979248,0.3299051821,412.9979248,0.3215953708,412.9979248,0.3115920424,412.9979248,0.310318172,412.9979248,0.3063057363,412.9979248,0.3057827652,412.9979248,0.3041631579,412.9979248,0.3099194765,412.9979248,0.308142364,412.9979248,0.3089154065,412.9979248,0.3138029873,412.9979248,0.3159175813,412.9979248,0.3181684315
