baseline,,BM3,,dmsO1,,dmsO2,,arachadonuicacid_0.5,,arachadonuicacid_1.0,,arachadonuicacid_1.5,,arachadonuicacid_2.0,,arachadonuicacid_2.5,,arachadonuicacid_3.0,,arachadonuicacid_3.5,,arachadonuicacid_4.0,,arachadonuicacid_5.0,,arachadonuicacid_6.0,,arachadonuicacid_7.0,,arachadonuicacid_8.0,,arachadonuicacid_9.0,,arachadonuicacid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
635.994751,-0.001140848035,635.994751,0.007613688707,635.994751,0.008003989235,635.994751,0.009527189657,635.994751,0.01038680319,635.994751,0.01274720021,635.994751,0.01501434296,635.994751,0.01826888882,635.994751,0.01490090135,635.994751,0.0167134814,635.994751,0.01993828081,635.994751,0.01623078622,635.994751,0.01733729243,635.994751,0.01808094233,635.994751,0.01932715252,635.994751,0.02211048827,635.994751,0.01994080096,635.994751,0.0222672727,
635.0109863,-0.00103301846,635.0109863,0.008572659455,635.0109863,0.009326060303,635.0109863,0.01092465129,635.0109863,0.01115980092,635.0109863,0.01347746979,635.0109863,0.01574481465,635.0109863,0.01999715157,635.0109863,0.01530606765,635.0109863,0.01671601087,635.0109863,0.01992825419,635.0109863,0.01808239892,635.0109863,0.01803636178,635.0109863,0.01958439127,635.0109863,0.02070369571,635.0109863,0.02260134928,635.0109863,0.01881927066,635.0109863,0.02230667509,
633.9904785,-0.00030767516,633.9904785,0.007937073708,633.9904785,0.009269412607,633.9904785,0.009312678128,633.9904785,0.01159317978,633.9904785,0.01342081279,633.9904785,0.01491700206,633.9904785,0.01882448792,633.9904785,0.01581052691,633.9904785,0.01551001333,633.9904785,0.02029983886,633.9904785,0.01715168729,633.9904785,0.01803817041,633.9904785,0.01896654069,633.9904785,0.02082835883,633.9904785,0.02127764188,633.9904785,0.02055303939,633.9904785,0.02186740376,
633.0061035,0.000282999943,633.0061035,0.008431643248,633.0061035,0.008759573102,633.0061035,0.009826186113,633.0061035,0.01014650706,633.0061035,0.01453232672,633.0061035,0.01488356851,633.0061035,0.01912316494,633.0061035,0.01579968259,633.0061035,0.01527595613,633.0061035,0.01932493411,633.0061035,0.01714204624,633.0061035,0.01758268103,633.0061035,0.01871499233,633.0061035,0.02043247037,633.0061035,0.02100209333,633.0061035,0.02125371993,633.0061035,0.02265646309,
631.9851074,-0.0001520275691,631.9851074,0.006845867261,631.9851074,0.00811611861,631.9851074,0.006492891349,631.9851074,0.01025526784,631.9851074,0.01162285171,631.9851074,0.01519212127,631.9851074,0.01798123866,631.9851074,0.01394249219,631.9851074,0.01510122605,631.9851074,0.01825914346,631.9851074,0.01631108671,631.9851074,0.01701321453,631.9851074,0.01795814373,631.9851074,0.01897651888,631.9851074,0.02207570709,631.9851074,0.01847258396,631.9851074,0.02150622569,
631.0001221,0.0005067026941,631.0001221,0.008787625469,631.0001221,0.008742563426,631.0001221,0.009815224446,631.0001221,0.01217242889,631.0001221,0.01324242353,631.0001221,0.01558500156,631.0001221,0.01802268252,631.0001221,0.01467547193,631.0001221,0.01548353583,631.0001221,0.02030366287,631.0001221,0.01755084656,631.0001221,0.01810890064,631.0001221,0.01876439713,631.0001221,0.02011971362,631.0001221,0.02154542319,631.0001221,0.02137234062,631.0001221,0.02297645807,
630.0149536,0.0002218735317,630.0149536,0.009144137613,630.0149536,0.01058497652,630.0149536,0.01101310924,630.0149536,0.01207420602,630.0149536,0.01402536407,630.0149536,0.01615563221,630.0149536,0.01855843142,630.0149536,0.01629014872,630.0149536,0.0177578181,630.0149536,0.02147209086,630.0149536,0.01767797768,630.0149536,0.01819027774,630.0149536,0.01891900413,630.0149536,0.02064823173,630.0149536,0.02275776491,630.0149536,0.02066503465,630.0149536,0.02305159904,
628.993042,0.0002528759651,628.993042,0.007524893153,628.993042,0.00936023239,628.993042,0.009296968579,628.993042,0.01147438213,628.993042,0.01359497476,628.993042,0.01395190135,628.993042,0.01882370375,628.993042,0.01492844149,628.993042,0.01489535626,628.993042,0.01998096891,628.993042,0.01691835932,628.993042,0.01854816638,628.993042,0.0184052512,628.993042,0.0196844358,628.993042,0.0217851717,628.993042,0.01835477911,628.993042,0.02304270118,
628.0072021,0.0001346019999,628.0072021,0.008479628712,628.0072021,0.00870904699,628.0072021,0.01002044789,628.0072021,0.01125810947,628.0072021,0.01344089024,628.0072021,0.01341683418,628.0072021,0.01843725517,628.0072021,0.01552109327,628.0072021,0.01638494991,628.0072021,0.02180150338,628.0072021,0.01748901978,628.0072021,0.0182477776,628.0072021,0.01838991046,628.0072021,0.02013077587,628.0072021,0.02176356129,628.0072021,0.0201831907,628.0072021,0.02281832695,
626.9846802,0.0002073184296,626.9846802,0.008883601986,626.9846802,0.01021524798,626.9846802,0.01017175987,626.9846802,0.01135194954,626.9846802,0.01246864442,626.9846802,0.01546387281,626.9846802,0.01901016012,626.9846802,0.01495215297,626.9846802,0.01597947441,626.9846802,0.02064293809,626.9846802,0.01768418029,626.9846802,0.01800900139,626.9846802,0.01872580126,626.9846802,0.02062825114,626.9846802,0.0208942201,626.9846802,0.02079449408,626.9846802,0.02210923657,
625.9983521,-0.0005350955762,625.9983521,0.008987977169,625.9983521,0.009444457479,625.9983521,0.0101281181,625.9983521,0.01083578635,625.9983521,0.01368023828,625.9983521,0.01508029457,625.9983521,0.01805314608,625.9983521,0.01459710672,625.9983521,0.01541728154,625.9983521,0.01991369948,625.9983521,0.016429279,625.9983521,0.01738565415,625.9983521,0.01863775775,625.9983521,0.01973565854,625.9983521,0.0221122317,625.9983521,0.01896118559,625.9983521,0.02124956064,
625.0117798,0.0004555730557,625.0117798,0.008802761324,625.0117798,0.009712688625,625.0117798,0.01058728434,625.0117798,0.01182805374,625.0117798,0.01436964143,625.0117798,0.0140550416,625.0117798,0.01886171289,625.0117798,0.01584167033,625.0117798,0.01707249694,625.0117798,0.0195708517,625.0117798,0.01704673097,625.0117798,0.01782041229,625.0117798,0.01875839755,625.0117798,0.02046109736,625.0117798,0.02063921839,625.0117798,0.0202094689,625.0117798,0.02181494795,
623.9884033,-0.001181690255,623.9884033,0.007362810429,623.9884033,0.00714465417,623.9884033,0.01062290836,623.9884033,0.009589163586,623.9884033,0.01237181854,623.9884033,0.01326054521,623.9884033,0.01736676693,623.9884033,0.01406752877,623.9884033,0.01628203318,623.9884033,0.01957775652,623.9884033,0.01651292294,623.9884033,0.01738694683,623.9884033,0.01802270859,623.9884033,0.01940586232,623.9884033,0.02051119134,623.9884033,0.01995007135,623.9884033,0.02148201875,
623.0012207,0.001266659703,623.0012207,0.008705719374,623.0012207,0.008829336613,623.0012207,0.01147682779,623.0012207,0.01133738924,623.0012207,0.0144619355,623.0012207,0.01355942618,623.0012207,0.01844568178,623.0012207,0.01547666825,623.0012207,0.01519927848,623.0012207,0.02054538578,623.0012207,0.01745366305,623.0012207,0.01748123206,623.0012207,0.01906600967,623.0012207,0.02053181641,623.0012207,0.02228323929,623.0012207,0.02140111104,623.0012207,0.02248566411,
622.0137939,0.0001080096918,622.0137939,0.007616059855,622.0137939,0.01062004361,622.0137939,0.01025145128,622.0137939,0.01145303994,622.0137939,0.01356717106,622.0137939,0.01597082615,622.0137939,0.01877783053,622.0137939,0.01518952008,622.0137939,0.01471812744,622.0137939,0.02112871781,622.0137939,0.01710951887,622.0137939,0.01715742238,622.0137939,0.01743757538,622.0137939,0.02014856227,622.0137939,0.02096454799,622.0137939,0.02065151557,622.0137939,0.0221968703,
620.989502,0.00141251029,620.989502,0.009096764959,620.989502,0.01207886357,620.989502,0.01188306697,620.989502,0.01260634139,620.989502,0.01473363303,620.989502,0.01592906751,620.989502,0.01885879226,620.989502,0.01582341455,620.989502,0.01560493838,620.989502,0.02200174145,620.989502,0.01758879982,620.989502,0.01841618866,620.989502,0.01811758988,620.989502,0.01931989938,620.989502,0.02077431791,620.989502,0.0202310551,620.989502,0.02324990369,
620.0015869,-0.0005922810524,620.0015869,0.007742002141,620.0015869,0.008427446708,620.0015869,0.01091812085,620.0015869,0.00977084972,620.0015869,0.01439142227,620.0015869,0.0134519171,620.0015869,0.01844500564,620.0015869,0.0145528568,620.0015869,0.01549413241,620.0015869,0.01958753169,620.0015869,0.01655519381,620.0015869,0.01705798507,620.0015869,0.01770073362,620.0015869,0.01932176761,620.0015869,0.02089557797,620.0015869,0.01997159049,620.0015869,0.02080722898,
619.0133667,0.001160100452,619.0133667,0.009109664708,619.0133667,0.008850787766,619.0133667,0.01057861093,619.0133667,0.01181347668,619.0133667,0.01381693035,619.0133667,0.01302422862,619.0133667,0.01803431101,619.0133667,0.01629342884,619.0133667,0.01666611061,619.0133667,0.0208016634,619.0133667,0.0181893874,619.0133667,0.01731875911,619.0133667,0.01886871457,619.0133667,0.01951534301,619.0133667,0.0213473253,619.0133667,0.01963075437,619.0133667,0.02224359475,
617.9881592,-0.0009488741634,617.9881592,0.007721948903,617.9881592,0.008343867026,617.9881592,0.01076824684,617.9881592,0.01056277566,617.9881592,0.01211312041,617.9881592,0.01378783025,617.9881592,0.01692261174,617.9881592,0.01483071875,617.9881592,0.01517005917,617.9881592,0.02101820521,617.9881592,0.01627867296,617.9881592,0.01641830988,617.9881592,0.01791355014,617.9881592,0.01798258722,617.9881592,0.02067187615,617.9881592,0.02069424652,617.9881592,0.02162957005,
616.9993896,-0.0002125235624,616.9993896,0.008434071206,616.9993896,0.009592101909,616.9993896,0.01155659836,616.9993896,0.01113170106,616.9993896,0.01404825039,616.9993896,0.01409506984,616.9993896,0.01816943847,616.9993896,0.01466942113,616.9993896,0.01480955817,616.9993896,0.01999598555,616.9993896,0.01787538081,616.9993896,0.01765255444,616.9993896,0.0167380441,616.9993896,0.01999322139,616.9993896,0.02160113864,616.9993896,0.01895166747,616.9993896,0.02200185135,
616.010376,-0.001207763329,616.010376,0.008431062102,616.010376,0.01015594043,616.010376,0.01115770265,616.010376,0.01185284648,616.010376,0.01478896197,616.010376,0.0152350422,616.010376,0.01738724299,616.010376,0.01458650548,616.010376,0.01600780711,616.010376,0.0198839996,616.010376,0.01620775834,616.010376,0.01766433567,616.010376,0.01975692436,616.010376,0.02059505507,616.010376,0.02143197693,616.010376,0.01947405376,616.010376,0.0219627209,
614.984314,0.0005537171965,614.984314,0.008093621582,614.984314,0.009004045278,614.984314,0.01072096266,614.984314,0.01093569398,614.984314,0.01303292438,614.984314,0.01467707846,614.984314,0.01823730208,614.984314,0.01396157779,614.984314,0.01488774735,614.984314,0.02009970509,614.984314,0.01620684378,614.984314,0.0183706563,614.984314,0.01723124273,614.984314,0.01887295954,614.984314,0.02094995975,614.984314,0.0183088202,614.984314,0.02182458527,
613.994751,-8.360362699E-005,613.994751,0.008317664266,613.994751,0.00948604662,613.994751,0.01059216447,613.994751,0.01051230542,613.994751,0.01326673664,613.994751,0.01337809674,613.994751,0.01731816679,613.994751,0.01466013025,613.994751,0.01587477513,613.994751,0.01947278157,613.994751,0.01678283885,613.994751,0.01730620489,613.994751,0.01768968068,613.994751,0.01824162155,613.994751,0.02062081359,613.994751,0.0184092205,613.994751,0.02358408272,
613.0048218,0.00045762019,613.0048218,0.008814516477,613.0048218,0.01155856624,613.0048218,0.01071064174,613.0048218,0.01276964601,613.0048218,0.01509058569,613.0048218,0.01482903119,613.0048218,0.01908751391,613.0048218,0.01544190478,613.0048218,0.01606329903,613.0048218,0.02123066783,613.0048218,0.01898268424,613.0048218,0.01852412336,613.0048218,0.01876118034,613.0048218,0.01995253749,613.0048218,0.0224351231,613.0048218,0.02066066489,613.0048218,0.02218262106,
612.0147095,-0.0004628532333,612.0147095,0.007664720062,612.0147095,0.009552327916,612.0147095,0.01065490115,612.0147095,0.01118609589,612.0147095,0.01404132601,612.0147095,0.01389961876,612.0147095,0.01838386245,612.0147095,0.015551758,612.0147095,0.01567699015,612.0147095,0.02128085122,612.0147095,0.01723525487,612.0147095,0.01837189868,612.0147095,0.01980241202,612.0147095,0.01954742894,612.0147095,0.02029251494,612.0147095,0.01914277859,612.0147095,0.02179371752,
610.9876099,0.0001267820917,610.9876099,0.00894627627,610.9876099,0.009183820337,610.9876099,0.01051018294,610.9876099,0.01126398053,610.9876099,0.01491992269,610.9876099,0.01385239325,610.9876099,0.01860233583,610.9876099,0.01560018864,610.9876099,0.01636669785,610.9876099,0.02021144703,610.9876099,0.01752260141,610.9876099,0.01757106185,610.9876099,0.01945217885,610.9876099,0.02038073167,610.9876099,0.02190532722,610.9876099,0.02011713758,610.9876099,0.02257579938,
609.9968872,-1.594546302E-005,609.9968872,0.008552119136,609.9968872,0.008403851651,609.9968872,0.01034207828,609.9968872,0.01142800413,609.9968872,0.01464751922,609.9968872,0.0137829138,609.9968872,0.01858223416,609.9968872,0.01517812721,609.9968872,0.01588854752,609.9968872,0.02117839828,609.9968872,0.01803749613,609.9968872,0.01814760268,609.9968872,0.01925238222,609.9968872,0.01945805363,609.9968872,0.02152978256,609.9968872,0.02011697553,609.9968872,0.02146828361,
609.0059204,-7.185350114E-005,609.0059204,0.009350842796,609.0059204,0.009528116323,609.0059204,0.01164523885,609.0059204,0.01161072683,609.0059204,0.01529359911,609.0059204,0.0149813043,609.0059204,0.01905037649,609.0059204,0.01526351552,609.0059204,0.01736956835,609.0059204,0.02158962935,609.0059204,0.0179623533,609.0059204,0.01918785088,609.0059204,0.0198262278,609.0059204,0.02014045604,609.0059204,0.02271605656,609.0059204,0.02031356283,609.0059204,0.02272999473,
608.0147095,0.0002069299517,608.0147095,0.009606630541,608.0147095,0.01204141695,608.0147095,0.01186926011,608.0147095,0.01357219182,608.0147095,0.01472292095,608.0147095,0.01604339667,608.0147095,0.01970307156,608.0147095,0.01623266749,608.0147095,0.01724872179,608.0147095,0.02269682847,608.0147095,0.01900042407,608.0147095,0.01944603398,608.0147095,0.01975440606,608.0147095,0.0215516258,608.0147095,0.02318761498,608.0147095,0.02234062925,608.0147095,0.02468416281,
606.9863892,0.0008170562214,606.9863892,0.01006410643,606.9863892,0.01169523038,606.9863892,0.01272110455,606.9863892,0.01368448604,606.9863892,0.01602857001,606.9863892,0.01452919468,606.9863892,0.02011881955,606.9863892,0.01693544909,606.9863892,0.01701063104,606.9863892,0.02304826863,606.9863892,0.01945740357,606.9863892,0.01991662756,606.9863892,0.02062895708,606.9863892,0.02163179964,606.9863892,0.02372102998,606.9863892,0.02163879201,606.9863892,0.02323635854,
605.9946899,-0.0001649140759,605.9946899,0.00966056902,605.9946899,0.01096128486,605.9946899,0.01274794713,605.9946899,0.01265415084,605.9946899,0.01575799473,605.9946899,0.01474255044,605.9946899,0.01992109977,605.9946899,0.01649022847,605.9946899,0.01700796559,605.9946899,0.02218697965,605.9946899,0.0189406611,605.9946899,0.01897987165,605.9946899,0.0198515635,605.9946899,0.02123278752,605.9946899,0.02276638523,605.9946899,0.0207366012,605.9946899,0.02337109298,
605.0026245,0.0004904535017,605.0026245,0.01030711364,605.0026245,0.01067888364,605.0026245,0.01292527933,605.0026245,0.01349028759,605.0026245,0.01569236815,605.0026245,0.01570908912,605.0026245,0.01979368925,605.0026245,0.01651120186,605.0026245,0.01853352413,605.0026245,0.02300309576,605.0026245,0.01938729361,605.0026245,0.01946939714,605.0026245,0.01966834627,605.0026245,0.0215005409,605.0026245,0.02278253436,605.0026245,0.02068159543,605.0026245,0.02411396243,
604.0103149,0.0003440831206,604.0103149,0.009934893809,604.0103149,0.01057855785,604.0103149,0.01266121399,604.0103149,0.01327631809,604.0103149,0.01637761109,604.0103149,0.01657065749,604.0103149,0.01962411962,604.0103149,0.01714199409,604.0103149,0.01730860211,604.0103149,0.02270811982,604.0103149,0.01893246919,604.0103149,0.01962373964,604.0103149,0.01931096986,604.0103149,0.02205620706,604.0103149,0.02348873578,604.0103149,0.02169996127,604.0103149,0.02358831838,
603.0177002,-7.651218039E-005,603.0177002,0.01010919921,603.0177002,0.01007107366,603.0177002,0.01259890664,603.0177002,0.01383002475,603.0177002,0.01491456386,603.0177002,0.01520061865,603.0177002,0.01946027391,603.0177002,0.01698656566,603.0177002,0.01727134921,603.0177002,0.02144443244,603.0177002,0.01982186548,603.0177002,0.0191456452,603.0177002,0.01993668266,603.0177002,0.02150538377,603.0177002,0.0241269879,603.0177002,0.02124640718,603.0177002,0.02444576658,
601.9880981,0.0005631258828,601.9880981,0.01119337324,601.9880981,0.0129924342,601.9880981,0.01350686979,601.9880981,0.01398820337,601.9880981,0.01514526363,601.9880981,0.01709387451,601.9880981,0.02159863524,601.9880981,0.01729165949,601.9880981,0.01835718192,601.9880981,0.02364847809,601.9880981,0.01962059923,601.9880981,0.02022785507,601.9880981,0.02043624222,601.9880981,0.02187633328,601.9880981,0.02493206598,601.9880981,0.02225476503,601.9880981,0.02416554652,
600.9950562,-0.0002614730911,600.9950562,0.01074566599,600.9950562,0.01056951284,600.9950562,0.01249283366,600.9950562,0.01273986977,600.9950562,0.01641438529,600.9950562,0.01637583598,600.9950562,0.02081377432,600.9950562,0.01759324782,600.9950562,0.01838351041,600.9950562,0.02260241285,600.9950562,0.01969210245,600.9950562,0.02054617181,600.9950562,0.0205803439,600.9950562,0.02336226963,600.9950562,0.02381090261,600.9950562,0.02334538847,600.9950562,0.02443574369,
600.0015869,0.0006900465814,600.0015869,0.01199101284,600.0015869,0.01224431396,600.0015869,0.01400226541,600.0015869,0.01428111177,600.0015869,0.01758893393,600.0015869,0.0171920564,600.0015869,0.0209685415,600.0015869,0.01821222343,600.0015869,0.01895366795,600.0015869,0.02443234809,600.0015869,0.02143189497,600.0015869,0.02201756276,600.0015869,0.02337942459,600.0015869,0.02340168878,600.0015869,0.02466605231,600.0015869,0.02319782786,600.0015869,0.02552593499,
599.0079956,2.788008351E-005,599.0079956,0.01099107228,599.0079956,0.01280891616,599.0079956,0.01350243762,599.0079956,0.01434842404,599.0079956,0.01637723483,599.0079956,0.01664265618,599.0079956,0.02152227424,599.0079956,0.01843609288,599.0079956,0.01834332943,599.0079956,0.02412980609,599.0079956,0.02124311775,599.0079956,0.02142917551,599.0079956,0.02067828365,599.0079956,0.02263369225,599.0079956,0.02505605668,599.0079956,0.02330348827,599.0079956,0.02551550232,
598.0140381,0.0001425256341,598.0140381,0.01170139946,598.0140381,0.01396796666,598.0140381,0.01448537968,598.0140381,0.01518351585,598.0140381,0.01674568467,598.0140381,0.01721316949,598.0140381,0.02150326222,598.0140381,0.01798981801,598.0140381,0.01894293353,598.0140381,0.02400197648,598.0140381,0.02084563114,598.0140381,0.02175161429,598.0140381,0.02153530531,598.0140381,0.02242724597,598.0140381,0.02515934408,598.0140381,0.02329319157,598.0140381,0.02654591389,
596.9830322,0.0003471400996,596.9830322,0.01196270064,596.9830322,0.01294901408,596.9830322,0.01486176345,596.9830322,0.01587278768,596.9830322,0.01729755849,596.9830322,0.01757224835,596.9830322,0.02129251324,596.9830322,0.01945983991,596.9830322,0.02016141638,596.9830322,0.02427262068,596.9830322,0.02131921239,596.9830322,0.0219638925,596.9830322,0.02251164429,596.9830322,0.0236899741,596.9830322,0.02521884441,596.9830322,0.02418360859,596.9830322,0.02612034231,
595.9886475,0.0003645497491,595.9886475,0.01247415878,595.9886475,0.01348126214,595.9886475,0.01483425405,595.9886475,0.01481084432,595.9886475,0.01770429313,595.9886475,0.01755588688,595.9886475,0.02220387012,595.9886475,0.01826848462,595.9886475,0.01991006918,595.9886475,0.02510361001,595.9886475,0.02249166183,595.9886475,0.0230005309,595.9886475,0.02378965728,595.9886475,0.02349122241,595.9886475,0.025553938,595.9886475,0.02337718382,595.9886475,0.0275601577,
594.9939575,3.256576747E-005,594.9939575,0.01307990123,594.9939575,0.01386059728,594.9939575,0.0142792128,594.9939575,0.01583289169,594.9939575,0.01713356562,594.9939575,0.01715683006,594.9939575,0.02153671905,594.9939575,0.01969077438,594.9939575,0.0200669542,594.9939575,0.02591871843,594.9939575,0.0221569594,594.9939575,0.02314310893,594.9939575,0.02249836735,594.9939575,0.02433506399,594.9939575,0.02555234544,594.9939575,0.02476050518,594.9939575,0.02778534032,
593.9989624,-0.0005940906121,593.9989624,0.01267672516,593.9989624,0.01505405735,593.9989624,0.01395187434,593.9989624,0.01569526829,593.9989624,0.01716679521,593.9989624,0.0183233209,593.9989624,0.02161561139,593.9989624,0.02047230303,593.9989624,0.01958401129,593.9989624,0.02538067847,593.9989624,0.02233130857,593.9989624,0.02271799371,593.9989624,0.02267844602,593.9989624,0.02373336069,593.9989624,0.02565729059,593.9989624,0.02386204153,593.9989624,0.02732679434,
593.0037231,0.00123371568,593.0037231,0.01488726586,593.0037231,0.01572723314,593.0037231,0.0165014416,593.0037231,0.01694726571,593.0037231,0.01932977885,593.0037231,0.0196410194,593.0037231,0.02328046411,593.0037231,0.02069848217,593.0037231,0.0204918962,593.0037231,0.02625295147,593.0037231,0.02366690151,593.0037231,0.0237881802,593.0037231,0.02450023964,593.0037231,0.02495024167,593.0037231,0.02726259455,593.0037231,0.0242207218,593.0037231,0.02807298675,
592.0082397,-0.0003439917928,592.0082397,0.01421081554,592.0082397,0.01555119548,592.0082397,0.01730906032,592.0082397,0.01792455651,592.0082397,0.01885330491,592.0082397,0.01974397525,592.0082397,0.02414649911,592.0082397,0.0199091211,592.0082397,0.02147445828,592.0082397,0.02536086366,592.0082397,0.02235251106,592.0082397,0.02409149706,592.0082397,0.02429145388,592.0082397,0.02602292784,592.0082397,0.02739676461,592.0082397,0.02615116164,592.0082397,0.02758724429,
591.0124512,-0.0004453208821,591.0124512,0.01477066986,591.0124512,0.0154100135,591.0124512,0.01690675877,591.0124512,0.01751834154,591.0124512,0.0194764901,591.0124512,0.01872988231,591.0124512,0.02324108221,591.0124512,0.02025006711,591.0124512,0.02126782946,591.0124512,0.02656294778,591.0124512,0.02404282242,591.0124512,0.02361671627,591.0124512,0.02405745909,591.0124512,0.02528721467,591.0124512,0.02721612714,591.0124512,0.02619674616,591.0124512,0.02804512531,
590.0164795,-0.0004563368857,590.0164795,0.01476595644,590.0164795,0.01595004089,590.0164795,0.01738446765,590.0164795,0.01784749143,590.0164795,0.01917591877,590.0164795,0.0194892697,590.0164795,0.02392727137,590.0164795,0.02108048089,590.0164795,0.02114045806,590.0164795,0.02623414248,590.0164795,0.02308948897,590.0164795,0.02335216291,590.0164795,0.0241132509,590.0164795,0.02511159144,590.0164795,0.02795224637,590.0164795,0.02515158243,590.0164795,0.02735053003,
588.9833374,-0.0004965713015,588.9833374,0.01605701447,588.9833374,0.01600068994,588.9833374,0.01833039522,588.9833374,0.01890954003,588.9833374,0.02006646618,588.9833374,0.02069975808,588.9833374,0.02539440058,588.9833374,0.02105480433,588.9833374,0.02228912525,588.9833374,0.02752515674,588.9833374,0.02504429221,588.9833374,0.02531714924,588.9833374,0.02568579651,588.9833374,0.02564932592,588.9833374,0.02784873173,588.9833374,0.02509338036,588.9833374,0.02891853824,
587.9867554,-7.299781828E-006,587.9867554,0.01735213771,587.9867554,0.01744431257,587.9867554,0.01948713139,587.9867554,0.02019007877,587.9867554,0.02056506276,587.9867554,0.02095702291,587.9867554,0.02499792352,587.9867554,0.02258782461,587.9867554,0.02320260555,587.9867554,0.02932938561,587.9867554,0.02407239936,587.9867554,0.02540672384,587.9867554,0.02595303953,587.9867554,0.02654467523,587.9867554,0.0283649154,587.9867554,0.02567857318,587.9867554,0.02930850536,
586.9899902,-0.0004355459241,586.9899902,0.01752715558,586.9899902,0.01856124215,586.9899902,0.02077890746,586.9899902,0.0204678271,586.9899902,0.02196555212,586.9899902,0.02294362523,586.9899902,0.02720868587,586.9899902,0.02259529568,586.9899902,0.02439592965,586.9899902,0.02957407944,586.9899902,0.02406005934,586.9899902,0.02427604236,586.9899902,0.0267044995,586.9899902,0.02770934626,586.9899902,0.02969907038,586.9899902,0.02797088027,586.9899902,0.03074152395,
585.992981,-0.0009557447629,585.992981,0.01764185168,585.992981,0.01885092631,585.992981,0.02027952299,585.992981,0.01959018596,585.992981,0.02079183236,585.992981,0.02140839957,585.992981,0.02618610486,585.992981,0.02122602053,585.992981,0.023151109,585.992981,0.02812518179,585.992981,0.02510942519,585.992981,0.0250574816,585.992981,0.02601553313,585.992981,0.02616592497,585.992981,0.02804015577,585.992981,0.02670194022,585.992981,0.02962861769,
584.9956055,0.0007408667007,584.9956055,0.01905997843,584.9956055,0.02258935198,584.9956055,0.02217452973,584.9956055,0.02196740359,584.9956055,0.02233978361,584.9956055,0.02319157496,584.9956055,0.02754953876,584.9956055,0.02207336575,584.9956055,0.02525527775,584.9956055,0.028753113,584.9956055,0.02487337217,584.9956055,0.0253282357,584.9956055,0.02698501386,584.9956055,0.02884356305,584.9956055,0.02982407063,584.9956055,0.02776417322,584.9956055,0.03049442172,
583.9980469,0.0003401453723,583.9980469,0.02090117335,583.9980469,0.02169310488,583.9980469,0.02407346666,583.9980469,0.02250286564,583.9980469,0.02483365498,583.9980469,0.02445195615,583.9980469,0.02873306163,583.9980469,0.02498857304,583.9980469,0.02525017411,583.9980469,0.03034810349,583.9980469,0.02622069605,583.9980469,0.02740688436,583.9980469,0.02826735377,583.9980469,0.02825666219,583.9980469,0.03099738434,583.9980469,0.02867888659,583.9980469,0.03143427521,
583.0002441,5.066179438E-005,583.0002441,0.021749245,583.0002441,0.02351281047,583.0002441,0.02528932691,583.0002441,0.02360594831,583.0002441,0.02485281415,583.0002441,0.02492033131,583.0002441,0.02873574384,583.0002441,0.02414586954,583.0002441,0.02686127089,583.0002441,0.0299280826,583.0002441,0.02756986581,583.0002441,0.0282041207,583.0002441,0.02979598381,583.0002441,0.0299471356,583.0002441,0.03065156564,583.0002441,0.02905023098,583.0002441,0.03307921812,
582.0022583,-0.001210551127,582.0022583,0.02112099901,582.0022583,0.02287873439,582.0022583,0.02458342537,582.0022583,0.02234106511,582.0022583,0.02311979234,582.0022583,0.02319577895,582.0022583,0.02726055495,582.0022583,0.02376420051,582.0022583,0.02417293563,582.0022583,0.02925187536,582.0022583,0.02523500286,582.0022583,0.02662798017,582.0022583,0.02711083181,582.0022583,0.02800235525,582.0022583,0.02969208546,582.0022583,0.02794145234,582.0022583,0.0311548505,
581.0038452,-0.0008157803095,581.0038452,0.02350546047,581.0038452,0.02373612113,581.0038452,0.02682684921,581.0038452,0.02391455323,581.0038452,0.02464906499,581.0038452,0.02469298616,581.0038452,0.0307582505,581.0038452,0.02466166764,581.0038452,0.02504374273,581.0038452,0.03117387369,581.0038452,0.0274901595,581.0038452,0.02772827446,581.0038452,0.0290273428,581.0038452,0.03012502939,581.0038452,0.03181988001,581.0038452,0.03013654426,581.0038452,0.03212992102,
580.0053101,0.0004538627691,580.0053101,0.02504179627,580.0053101,0.02749481983,580.0053101,0.02868256345,580.0053101,0.02670147084,580.0053101,0.02638331614,580.0053101,0.02689178288,580.0053101,0.03131638095,580.0053101,0.0271950718,580.0053101,0.02895932272,580.0053101,0.03288238123,580.0053101,0.0283979103,580.0053101,0.02952074073,580.0053101,0.02813882567,580.0053101,0.03056915291,580.0053101,0.03249655664,580.0053101,0.03024077043,580.0053101,0.03331916034,
