2019-12-21 17:08:43.9,,Debug,Protocol Execution,Instrument,LockInstrument,192.168.0.25,,"End - RunID=1576948092"
2019-12-21 17:08:43.9,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.343	SOAPFluidTransferProxy.cpp(179)	INFO	GetDIOEx() START"
2019-12-21 17:08:44.0,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.385	SOAPFluidTransferProxy.cpp(916)	INFO	GetDIOEx() END"
2019-12-21 17:08:44.1,,Debug,Protocol Execution,Run,Preparation,192.168.0.25,,"Start - Check fluidics"
2019-12-21 17:08:44.1,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.500	SOAPFluidTransferProxy.cpp(179)	INFO	GetDIOEx() START"
2019-12-21 17:08:44.1,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.544	SOAPFluidTransferProxy.cpp(916)	INFO	GetDIOEx() END"
2019-12-21 17:08:44.2,,Debug,Protocol Execution,Run,Preparation,192.168.0.25,,"End - Check fluidics"
2019-12-21 17:08:44.2,,Debug,OnProtocolStart,Event,,192.168.0.25,,"Start"
2019-12-21 17:08:44.2,,Debug,OnProtocolStart,Event,,192.168.0.25,,
2019-12-21 17:08:44.2,,Debug,OnProtocolStart,Event,,192.168.0.25,,"End"
2019-12-21 17:08:44.2,,Debug,OnSessionStart,Event,,192.168.0.25,,
2019-12-21 17:08:44.2,,Debug,Protocol Execution,BeginSession,,192.168.0.25,,"Start"
2019-12-21 17:08:44.2,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.660	SOAPFluidTransferProxy.cpp(179)	INFO	BeginSession() START"
2019-12-21 17:08:44.3,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.662	SOAPFluidTransferProxy.cpp(916)	INFO	BeginSession() END"
2019-12-21 17:08:44.3,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.689	SOAPFluidTransferProxy.cpp(179)	INFO	GetDIOEx() START"
2019-12-21 17:08:44.3,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.735	SOAPFluidTransferProxy.cpp(916)	INFO	GetDIOEx() END"
2019-12-21 17:08:44.4,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.777	SOAPFluidTransferProxy.cpp(179)	INFO	EndSession() START"
2019-12-21 17:08:44.4,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.778	SOAPFluidTransferProxy.cpp(916)	INFO	EndSession() END"
2019-12-21 17:08:44.5,,Debug,Protocol Execution,BeginSession,,192.168.0.25,,"End - SessionID=1576948092"
2019-12-21 17:08:44.5,,Debug,Protocol Execution,Operation,,192.168.0.25,,"Start"
2019-12-21 17:08:44.5,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.888	SOAPFluidTransferProxy.cpp(179)	INFO	RetrieveParameter() START"
2019-12-21 17:08:44.5,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.890	SOAPFluidTransferProxy.cpp(916)	INFO	RetrieveParameter() END"
2019-12-21 17:08:44.6,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.997	SOAPFluidTransferProxy.cpp(179)	INFO	RetrieveParameter() START"
2019-12-21 17:08:44.6,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:12.999	SOAPFluidTransferProxy.cpp(916)	INFO	RetrieveParameter() END"
2019-12-21 17:08:44.7,,Debug,OnPrefetchOperation,Event,,192.168.0.25,,"<prefetchqueue master="True">
     <fetch plateID="1" />
     <fetch plateID="2" />
</prefetchqueue>"
2019-12-21 17:08:44.7,,Debug,Protocol Execution,Operation,,192.168.0.25,,"End"
2019-12-21 17:08:44.7,,Debug,Protocol Execution,Operation,,192.168.0.25,,"Start"
2019-12-21 17:08:44.7,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.112	SOAPFluidTransferProxy.cpp(179)	INFO	RetrieveParameter() START"
2019-12-21 17:08:44.8,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.114	SOAPFluidTransferProxy.cpp(916)	INFO	RetrieveParameter() END"
2019-12-21 17:08:44.8,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.232	SOAPFluidTransferProxy.cpp(179)	INFO	RetrieveParameter() START"
2019-12-21 17:08:44.9,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.233	SOAPFluidTransferProxy.cpp(916)	INFO	RetrieveParameter() END"
2019-12-21 17:08:44.9,,Debug,OnPrefetchOperation,Event,,192.168.0.25,,"<prefetchqueue>
     <fetch plateID="1" />
     <fetch plateID="2" />
</prefetchqueue>"
2019-12-21 17:08:44.9,,Debug,Protocol Execution,Operation,,192.168.0.25,,"End"
2019-12-21 17:08:44.9,,Debug,Protocol Execution,Operation,,192.168.0.25,,"Start"
2019-12-21 17:08:44.9,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.347	SOAPFluidTransferProxy.cpp(179)	INFO	RetrieveParameter() START"
2019-12-21 17:08:45.0,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.348	SOAPFluidTransferProxy.cpp(916)	INFO	RetrieveParameter() END"
2019-12-21 17:08:45.0,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.467	SOAPFluidTransferProxy.cpp(179)	INFO	RetrieveParameter() START"
2019-12-21 17:08:45.1,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.468	SOAPFluidTransferProxy.cpp(916)	INFO	RetrieveParameter() END"
2019-12-21 17:08:45.2,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.573	SOAPFluidTransferProxy.cpp(179)	INFO	GetPlateInfoEx() START"
2019-12-21 17:08:45.2,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.576	SOAPFluidTransferProxy.cpp(916)	INFO	GetPlateInfoEx() END"
2019-12-21 17:08:45.3,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.685	SOAPFluidTransferProxy.cpp(179)	INFO	GetTransferVolMaximumNl() START"
2019-12-21 17:08:45.3,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.687	SOAPFluidTransferProxy.cpp(916)	INFO	GetTransferVolMaximumNl() END"
2019-12-21 17:08:45.4,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.794	SOAPFluidTransferProxy.cpp(179)	INFO	GetTransferVolMinimumNl() START"
2019-12-21 17:08:45.4,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.796	SOAPFluidTransferProxy.cpp(916)	INFO	GetTransferVolMinimumNl() END"
2019-12-21 17:08:45.5,,Info,OnServerLogEvent,Event,,192.168.0.25,,"12/21/19 17:08:13.847	SOAPFluidTransferProxy.cpp(179)	INFO	GetDIOEx() START"
