blank,,workingstock,,workingstock1,,workingstock2,,workingstock_1in5,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
600.0564575,0.0007555434131,600.0564575,0.196792677,600.0564575,0.03597045317,600.0564575,0.1919655949,600.0564575,0.0364898257,
599.0194702,1.837907689E-6,599.0194702,0.1989890337,599.0194702,0.03619382158,599.0194702,0.1941016763,599.0194702,0.03708131239,
597.9822388,-4.612634439E-5,597.9822388,0.201232776,597.9822388,0.03638783097,597.9822388,0.1959349662,597.9822388,0.03794759512,
596.9446411,-0.0003828399931,596.9446411,0.2026535869,596.9446411,0.03572538868,596.9446411,0.1976751387,596.9446411,0.03716023266,
596.0551147,-0.0001894957095,596.0551147,0.2045591474,596.0551147,0.03610590473,596.0551147,0.1996177435,596.0551147,0.03821003065,
595.0170288,0.0003846027539,595.0170288,0.2076710612,595.0170288,0.03605327755,595.0170288,0.2024906874,595.0170288,0.03935667872,
593.9786987,-0.0001876327296,593.9786987,0.2106268108,593.9786987,0.03607437015,593.9786987,0.2056872249,593.9786987,0.04052228108,
592.9400635,0.0002324146335,592.9400635,0.2138245106,592.9400635,0.03654163331,592.9400635,0.2083318383,592.9400635,0.03999040276,
592.0495605,-0.0007371758693,592.0495605,0.2164117396,592.0495605,0.03603271767,592.0495605,0.2118536979,592.0495605,0.03991777822,
591.010437,-0.0003813916701,591.010437,0.2196784914,591.010437,0.03596460074,591.010437,0.2146171927,591.010437,0.04131551459,
589.9710083,8.934166544E-5,589.9710083,0.224083215,589.9710083,0.03641955554,589.9710083,0.2192871124,589.9710083,0.04187262058,
588.9312744,0.000423960184,588.9312744,0.2291580588,588.9312744,0.03663980216,588.9312744,0.2221626639,588.9312744,0.0420104973,
588.039917,-0.0004987432039,588.039917,0.232482776,588.039917,0.03516136855,588.039917,0.2271518856,588.039917,0.04257395118,
586.9996948,-0.000319522369,586.9996948,0.2381313592,586.9996948,0.03603600711,586.9996948,0.2329228818,586.9996948,0.04459293187,
585.9591675,-0.0004666802706,585.9591675,0.2444707006,585.9591675,0.03564105183,585.9591675,0.2387995422,585.9591675,0.04551432654,
585.0670776,0.0003800169216,585.0670776,0.2514894009,585.0670776,0.03706887737,585.0670776,0.2455884367,585.0670776,0.04739779606,
584.026062,0.0003868050117,584.026062,0.2574494779,584.026062,0.0362746045,584.026062,0.2518883348,584.026062,0.04802055657,
582.9848022,0.0004613258061,582.9848022,0.264236033,582.9848022,0.03612117842,582.9848022,0.2587890327,582.9848022,0.04937760159,
581.9432373,-0.0003137281456,581.9432373,0.2713516355,581.9432373,0.03609979898,581.9432373,0.2650665939,581.9432373,0.05016141757,
581.0502319,-0.0002774089517,581.0502319,0.2804215848,581.0502319,0.03628836572,581.0502319,0.2747644186,581.0502319,0.05207628012,
580.0081787,-6.109045444E-6,580.0081787,0.2878200412,580.0081787,0.0360390991,580.0081787,0.2828767002,580.0081787,0.05331903696,
578.9658203,-5.735951709E-5,578.9658203,0.2943401039,578.9658203,0.03606081381,578.9658203,0.2893236876,578.9658203,0.05438972637,
578.0721436,-0.0001355695422,578.0721436,0.3005329967,578.0721436,0.03643945977,578.0721436,0.2946943045,578.0721436,0.0564237833,
577.0292969,-9.752737969E-5,577.0292969,0.3073402941,577.0292969,0.03610078618,577.0292969,0.3018868864,577.0292969,0.05664214864,
575.9862061,-0.001019847696,575.9862061,0.3131248653,575.9862061,0.03547316045,575.9862061,0.3081827462,575.9862061,0.05714988708,
574.9428101,-2.226187462E-6,574.9428101,0.3194167018,574.9428101,0.03600149974,574.9428101,0.3137347996,574.9428101,0.05906744301,
574.0482178,0.0001094596664,574.0482178,0.3237132728,574.0482178,0.03651947156,574.0482178,0.3196388483,574.0482178,0.06050439924,
573.0043335,-0.001236570883,573.0043335,0.327595979,573.0043335,0.03550602496,573.0043335,0.3211407959,573.0043335,0.06074745208,
571.960144,-8.210253145E-5,571.960144,0.330570817,571.960144,0.03644080833,571.960144,0.3247387707,571.960144,0.06060647219,
571.0649414,-0.0002627666108,571.0649414,0.3334819376,571.0649414,0.035443414,571.0649414,0.3276110888,571.0649414,0.06132622436,
570.0202637,-0.000197775531,570.0202637,0.3341760039,570.0202637,0.03608694673,570.0202637,0.3282547891,570.0202637,0.06163157523,
568.9753418,0.0002349269198,568.9753418,0.3352130949,568.9753418,0.03625341505,568.9753418,0.3292738795,568.9753418,0.06286066771,
567.9301147,-0.0011967147,567.9301147,0.3330739141,567.9301147,0.03545242921,567.9301147,0.3270680904,567.9301147,0.0605482012,
567.0339966,0.0001125149938,567.0339966,0.332870096,567.0339966,0.03633997962,567.0339966,0.3279131651,567.0339966,0.06165878475,
565.9882813,0.0001422666974,565.9882813,0.3318701386,565.9882813,0.03642529622,565.9882813,0.3266098201,565.9882813,0.0617328696,
564.9423218,-0.0005303901271,564.9423218,0.3301635981,564.9423218,0.03625532985,564.9423218,0.3249202371,564.9423218,0.06084449217,
564.0455933,0.0002727684332,564.0455933,0.3285127878,564.0455933,0.0365438275,564.0455933,0.3235768974,564.0455933,0.06110042706,
562.9990845,-0.0003429571807,562.9990845,0.3275776505,562.9990845,0.03653653711,562.9990845,0.3211374283,562.9990845,0.06036153808,
561.9523926,-0.0002594552061,561.9523926,0.3241325319,561.9523926,0.03652324528,561.9523926,0.3189545274,561.9523926,0.0602594614,
561.0549927,2.992520967E-5,561.0549927,0.3227668703,561.0549927,0.03658998385,561.0549927,0.3163982332,561.0549927,0.0595728308,
560.0077515,-0.0009392654756,560.0077515,0.3200142682,560.0077515,0.03595560417,560.0077515,0.314604789,560.0077515,0.05914004892,
558.9602661,0.0001749985095,558.9602661,0.3205423057,558.9602661,0.03723606467,558.9602661,0.3144035041,558.9602661,0.05905095115,
558.0621948,-0.0004372526892,558.0621948,0.3182520568,558.0621948,0.03629419208,558.0621948,0.3126373291,558.0621948,0.05858154222,
557.0142212,0.0004079214123,557.0142212,0.3174854815,557.0142212,0.03666827828,557.0142212,0.3128913343,557.0142212,0.05880051851,
555.9659424,0.0002623299661,555.9659424,0.3167786896,555.9659424,0.0363849327,555.9659424,0.3109346032,555.9659424,0.05853980407,
555.0672607,-0.0003144006769,555.0672607,0.316187501,555.0672607,0.03587316349,555.0672607,0.3104319274,555.0672607,0.05831796676,
554.0185547,-0.0003798398538,554.0185547,0.3166244626,554.0185547,0.03587875888,554.0185547,0.310729593,554.0185547,0.05872293189,
552.9695435,-0.0003789605107,552.9695435,0.3172546029,552.9695435,0.0361821726,552.9695435,0.3115927577,552.9695435,0.06009622663,
552.0701904,0.0005751786521,552.0701904,0.3189118505,552.0701904,0.03601432219,552.0701904,0.3133385479,552.0701904,0.05930167809,
551.020752,0.0003615962632,551.020752,0.3213579357,551.020752,0.03683776036,551.020752,0.3155301213,551.020752,0.05944558978,
549.9710083,0.000341233419,549.9710083,0.3242274523,549.9710083,0.03701813519,549.9710083,0.3179602325,549.9710083,0.06043007597,
549.0710449,-0.0004967781133,549.0710449,0.326071918,549.0710449,0.03636004776,549.0710449,0.3199964762,549.0710449,0.06034607068,
548.020813,5.16455766E-5,548.020813,0.3289295435,548.020813,0.03629408032,548.020813,0.3225866258,548.020813,0.06055346876,
546.9703369,0.000144959733,546.9703369,0.331746161,546.9703369,0.03663416952,546.9703369,0.3261149526,546.9703369,0.06174787879,
546.0697021,-0.000117040574,546.0697021,0.3332422972,546.0697021,0.03564532101,546.0697021,0.3271943033,546.0697021,0.06148148328,
545.0187988,-0.0005296661984,545.0187988,0.3358597457,545.0187988,0.03504950181,545.0187988,0.329905659,545.0187988,0.06108561903,
543.9675903,0.0003829186899,543.9675903,0.3399053216,543.9675903,0.03582652286,543.9675903,0.3330464363,543.9675903,0.06206350401,
543.0663452,-0.0004875214363,543.0663452,0.341732949,543.0663452,0.03634878993,543.0663452,0.3361304402,543.0663452,0.06302399188,
542.0146484,0.0002242562623,542.0146484,0.3446983099,542.0146484,0.03665625304,542.0146484,0.3389025629,542.0146484,0.06435489655,
540.9627075,-0.0005153426318,540.9627075,0.3477290571,540.9627075,0.0358953476,540.9627075,0.3404138982,540.9627075,0.06405410171,
540.0608521,-0.0002274780709,540.0608521,0.3482810259,540.0608521,0.03660223261,540.0608521,0.3422731161,540.0608521,0.06421840936,
539.0084229,-0.001425166614,539.0084229,0.3493908644,539.0084229,0.03510697559,539.0084229,0.3434061408,539.0084229,0.06321222335,
537.9557495,-0.0001075687615,537.9557495,0.3517231047,537.9557495,0.03630218282,537.9557495,0.3456155062,537.9557495,0.06489063799,
537.0532837,-0.0001243383886,537.0532837,0.3525367677,537.0532837,0.03612492234,537.0532837,0.3460526466,537.0532837,0.06481354684,
536.0001221,-0.0007281827275,536.0001221,0.3520562947,536.0001221,0.03603499383,536.0001221,0.3460236788,536.0001221,0.0645166412,
534.9467163,9.060183402E-6,534.9467163,0.3528157473,534.9467163,0.03647754714,534.9467163,0.3463349044,534.9467163,0.06480269879,
534.0436401,-0.0002334286837,534.0436401,0.3525220752,534.0436401,0.03578865901,534.0436401,0.3463804722,534.0436401,0.06620476395,
532.9897461,-0.0003015703405,532.9897461,0.3518759608,532.9897461,0.03627069294,532.9897461,0.3458088636,532.9897461,0.06493837386,
531.9356689,-0.0002883774578,531.9356689,0.3510489464,531.9356689,0.03604413569,531.9356689,0.3447754681,531.9356689,0.06405127794,
531.0319214,-0.0002735802555,531.0319214,0.3499742448,531.0319214,0.03668639064,531.0319214,0.3439328671,531.0319214,0.06442949921,
529.977356,0.0003916241403,529.977356,0.3490653932,529.977356,0.03643292561,529.977356,0.3436305821,529.977356,0.06552297622,
529.0732422,-0.0002787024423,529.0732422,0.3474812806,529.0732422,0.03580810875,529.0732422,0.3414024711,529.0732422,0.06363574415,
528.0181885,8.610526857E-5,528.0181885,0.3461640179,528.0181885,0.03613442928,528.0181885,0.3399493694,528.0181885,0.06449387968,
526.9628906,-8.608819917E-5,526.9628906,0.3440597057,526.9628906,0.03595343977,526.9628906,0.3379324079,526.9628906,0.06366484612,
526.0581665,-7.765783607E-7,526.0581665,0.3418523073,526.0581665,0.03594665974,526.0581665,0.3356352448,526.0581665,0.06409463286,
525.0023804,0.0008929478354,525.0023804,0.340275377,525.0023804,0.03652806208,525.0023804,0.3339420557,525.0023804,0.06289232522,
523.9464111,0.000694143062,523.9464111,0.3389423192,523.9464111,0.03608655185,523.9464111,0.3318815529,523.9464111,0.06367812306,
523.0410767,0.0007647490711,523.0410767,0.3382283449,523.0410767,0.03645846248,523.0410767,0.3326995075,523.0410767,0.06337798387,
521.9846191,-0.0004473379231,521.9846191,0.3351745605,521.9846191,0.03623917699,521.9846191,0.3287432492,521.9846191,0.06144540012,
520.9279175,-0.0002390170121,520.9279175,0.3328620195,520.9279175,0.03662284836,520.9279175,0.3259754777,520.9279175,0.06146063656,
520.0219727,0.0001780542952,520.0219727,0.3314117789,520.0219727,0.03683680296,520.0219727,0.3249844909,520.0219727,0.06151327491,
518.9647827,0.0008400609368,518.9647827,0.3294722736,518.9647827,0.03675909713,518.9647827,0.3229989111,518.9647827,0.06067517027,
518.0584717,-0.0008567048353,518.0584717,0.3273032606,518.0584717,0.03611760587,518.0584717,0.321157515,518.0584717,0.05993524939,
517.0008545,-0.0009692789754,517.0008545,0.3255159855,517.0008545,0.03549672663,517.0008545,0.3187175095,517.0008545,0.0593704097,
515.9429932,6.808063063E-6,515.9429932,0.3247399032,515.9429932,0.03644244373,515.9429932,0.3186309338,515.9429932,0.06021782756,
515.0360718,-0.0001088109784,515.0360718,0.3233754337,515.0360718,0.03619536757,515.0360718,0.3169431686,515.0360718,0.06023903191,
513.9777222,-0.0006967569934,513.9777222,0.3224500716,513.9777222,0.03564557433,513.9777222,0.3154428005,513.9777222,0.05925465003,
513.0704346,-0.001232337556,513.0704346,0.3209503591,513.0704346,0.03569152206,513.0704346,0.3146617413,513.0704346,0.05871629342,
512.0116577,-0.0003364389995,512.0116577,0.3204012215,512.0116577,0.0361068882,512.0116577,0.3144742846,512.0116577,0.05904798582,
510.9526672,-0.0005488497554,510.9526672,0.3197560608,510.9526672,0.03616970778,510.9526672,0.3130310774,510.9526672,0.0588654317,
510.0447693,-0.001168988761,510.0447693,0.3185423017,510.0447693,0.03533472866,510.0447693,0.31177935,510.0447693,0.05803928524,
508.985321,-0.000144678459,508.985321,0.3184781969,508.985321,0.03614509106,508.985321,0.3121918738,508.985321,0.05876142532,
507.9256287,-0.0009231472504,507.9256287,0.3177154958,507.9256287,0.03545262665,507.9256287,0.3120511472,507.9256287,0.05845198408,
507.0171204,-0.0002127305488,507.0171204,0.3178496063,507.0171204,0.03611406311,507.0171204,0.311268419,507.0171204,0.05870847031,
505.9570007,-0.0006017940468,505.9570007,0.3174912632,505.9570007,0.03611321747,505.9570007,0.3110372126,505.9570007,0.05832951143,
505.0481262,-0.0001551327878,505.0481262,0.3178380728,505.0481262,0.03608807176,505.0481262,0.3113005161,505.0481262,0.05913070589,
503.9875488,0.0003870641231,503.9875488,0.317630738,503.9875488,0.03650888428,503.9875488,0.3116114736,503.9875488,0.05926176906,
502.9267273,-3.975902655E-5,502.9267273,0.3178038001,502.9267273,0.03627043962,502.9267273,0.3114433885,502.9267273,0.059342511,
502.0172729,-0.000390443689,502.0172729,0.3179167807,502.0172729,0.03653988615,502.0172729,0.3117809296,502.0172729,0.0600249432,
500.9560242,0.0006792609929,500.9560242,0.3180959225,500.9560242,0.03656728566,500.9560242,0.3113769889,500.9560242,0.05927417427,
500.0462036,0.0003469328512,500.0462036,0.3188158274,500.0462036,0.03653498739,500.0462036,0.3118847311,500.0462036,0.05930461735,
498.9844971,-0.0001357765577,498.9844971,0.3193359971,498.9844971,0.03629174456,498.9844971,0.3111357391,498.9844971,0.05908674747,
498.0742798,-0.0001227339235,498.0742798,0.3198705614,498.0742798,0.03606430069,498.0742798,0.3130257428,498.0742798,0.05922649428,
497.012146,0.000302712433,497.012146,0.3205162287,497.012146,0.03672486916,497.012146,0.3141908348,497.012146,0.06038506702,
495.9497986,3.590532287E-5,495.9497986,0.3208985925,495.9497986,0.03647456318,495.9497986,0.3149103224,495.9497986,0.05975196883,
495.0390015,0.0004082323285,495.0390015,0.3220219314,495.0390015,0.03646741435,495.0390015,0.314791292,495.0390015,0.05995355546,
493.9762268,-0.0002169737563,493.9762268,0.3226946592,493.9762268,0.03668568656,493.9762268,0.3159760237,493.9762268,0.05988990515,
493.0650635,-0.0001768686925,493.0650635,0.3239446282,493.0650635,0.03638343886,493.0650635,0.3168793023,493.0650635,0.05966883525,
492.0018311,-0.0002084355656,492.0018311,0.3250323534,492.0018311,0.03583273664,492.0018311,0.3180347681,492.0018311,0.05987561494,
490.9383545,-0.0003161596542,490.9383545,0.3260905147,490.9383545,0.03639123589,490.9383545,0.3191458881,490.9383545,0.06055293232,
490.0266418,-0.0006529742386,490.0266418,0.3267607093,490.0266418,0.03624514118,490.0266418,0.3200438619,490.0266418,0.06056614593,
488.9627686,-0.0007186725852,488.9627686,0.3267980218,488.9627686,0.03549869359,488.9627686,0.3204635084,488.9627686,0.06046396494,
488.0506592,-6.13971788E-5,488.0506592,0.3293473721,488.0506592,0.03632247448,488.0506592,0.3224834502,488.0506592,0.06120729074,
486.9863586,0.0002127312036,486.9863586,0.3319501877,486.9863586,0.03681229055,486.9863586,0.324059248,486.9863586,0.06170434505,
486.0738831,-0.0001654833468,486.0738831,0.331898272,486.0738831,0.03647757694,486.0738831,0.3250205517,486.0738831,0.06218864396,
485.0091553,-0.0002483824792,485.0091553,0.3330685794,485.0091553,0.03596100211,485.0091553,0.3264962435,485.0091553,0.06241653115,
483.9441833,5.684930875E-5,483.9441833,0.3352205753,483.9441833,0.03616672754,483.9441833,0.3284914196,483.9441833,0.06213571504,
483.0311584,-2.464274257E-5,483.0311584,0.336334765,483.0311584,0.03631960601,483.0311584,0.3297171295,483.0311584,0.06245156005,
481.9657593,-0.0002870840253,481.9657593,0.3380449116,481.9657593,0.03615831584,481.9657593,0.3312425017,481.9657593,0.06267046928,
481.0523682,-0.0001743328903,481.0523682,0.3401222825,481.0523682,0.03641485423,481.0523682,0.3337638676,481.0523682,0.06343492866,
479.9865417,-7.961793744E-5,479.9865417,0.3424028754,479.9865417,0.03623864427,479.9865417,0.3350010812,479.9865417,0.06349316984,
479.0728149,-0.0002461575496,479.0728149,0.344787389,479.0728149,0.03633088991,479.0728149,0.3373452425,479.0728149,0.06387396157,
478.0065918,-0.0001187485832,478.0065918,0.3472109735,478.0065918,0.0366147384,478.0065918,0.3395305276,478.0065918,0.06470681727,
476.9401245,0.0001336180285,476.9401245,0.3490914702,476.9401245,0.03681392223,476.9401245,0.3422062695,476.9401245,0.06517609954,
476.0258179,-0.0002739424526,476.0258179,0.3508960605,476.0258179,0.03634383902,476.0258179,0.3446448743,476.0258179,0.06516873091,
474.9589233,-0.0001191626507,474.9589233,0.3552791774,474.9589233,0.03658265993,474.9589233,0.3483062685,474.9589233,0.06563990563,
474.044281,-9.488759679E-5,474.044281,0.3581398129,474.044281,0.03643537685,474.044281,0.3507550955,474.044281,0.0665756911,
472.9769897,0.0002101672435,472.9769897,0.3612084985,472.9769897,0.0365104042,472.9769897,0.3546626568,472.9769897,0.0671723187,
472.0619812,-2.583342757E-5,472.0619812,0.3637702763,472.0619812,0.03631828353,472.0619812,0.3572138846,472.0619812,0.06774178147,
470.9942627,-6.186305836E-5,470.9942627,0.3675888777,470.9942627,0.03612610325,470.9942627,0.3605423272,470.9942627,0.06829272211,
469.9263306,-3.520349128E-5,469.9263306,0.3727938533,469.9263306,0.03652949631,469.9263306,0.3657474518,469.9263306,0.06956532598,
469.0108032,-5.813599273E-5,469.0108032,0.3772668839,469.0108032,0.03667562827,469.0108032,0.3700961769,469.0108032,0.07016699016,
467.9424438,-0.0002435704228,467.9424438,0.3820632398,467.9424438,0.03632089868,467.9424438,0.3748680651,467.9424438,0.07069369406,
467.0265503,0.0002831294551,467.0265503,0.3864431679,467.0265503,0.03684942797,467.0265503,0.3789539635,467.0265503,0.07188510895,
465.9577942,-0.0001303421741,465.9577942,0.3908528388,465.9577942,0.03633730859,465.9577942,0.3838684857,465.9577942,0.07235497236,
465.0415344,-0.0003163665824,465.0415344,0.3976487517,465.0415344,0.03667807952,465.0415344,0.3903777599,465.0415344,0.07402665913,
463.9723816,-0.0002428977605,463.9723816,0.4058865905,463.9723816,0.03600599989,463.9723816,0.3985026181,463.9723816,0.07539024949,
463.0557861,-0.000721670338,463.0557861,0.4116705656,463.0557861,0.03609639779,463.0557861,0.4037708342,463.0557861,0.07600452006,
461.9862061,-0.000440769596,461.9862061,0.4188477397,461.9862061,0.03577207401,461.9862061,0.4118274152,461.9862061,0.07700540125,
461.0692749,-0.0006466158084,461.0692749,0.4236256182,461.0692749,0.03502231091,461.0692749,0.4165839553,461.0692749,0.07803694159,
459.9992981,-0.0003854780225,459.9992981,0.4334295988,459.9992981,0.03576330468,459.9992981,0.4260341823,459.9992981,0.0805433318,
458.9291077,-9.747561853E-5,458.9291077,0.4444031119,458.9291077,0.03672317788,458.9291077,0.4373807311,458.9291077,0.08276165277,
458.0116272,0.0004880175111,458.0116272,0.4536500275,458.0116272,0.03650331125,458.0116272,0.4462158382,458.0116272,0.08458946645,
456.94104,-0.0005041213008,456.94104,0.4625884891,456.94104,0.03615198284,456.94104,0.4558011889,456.94104,0.08558636159,
456.0232239,-3.68082874E-5,456.0232239,0.4718507826,456.0232239,0.03665934876,456.0232239,0.4655239582,456.0232239,0.08794017881,
454.95224,0.0001437944738,454.95224,0.4831715524,454.95224,0.03652248532,454.95224,0.4767794013,454.95224,0.08977828175,
454.0340576,1.107933622E-5,454.0340576,0.4944578707,454.0340576,0.03682649136,454.0340576,0.4873919487,454.0340576,0.09195478261,
452.962677,0.0002025272552,452.962677,0.5077520609,452.962677,0.03663225472,452.962677,0.5022182465,452.962677,0.09461791068,
452.0441589,0.000428080064,452.0441589,0.5196391344,452.0441589,0.03593094274,452.0441589,0.5128358603,452.0441589,0.09604915231,
450.9723816,0.0001809806272,450.9723816,0.5360494852,450.9723816,0.03667160124,450.9723816,0.5296728015,450.9723816,0.09956478328,
450.0535583,-0.0001498021447,450.0535583,0.5480210185,450.0535583,0.03653115779,450.0535583,0.5398942828,450.0535583,0.1016472578,
448.9813538,0.0001225614687,448.9813538,0.5640262365,448.9813538,0.03639486805,448.9813538,0.5579261184,448.9813538,0.1047661975,
448.0621948,-6.978296733E-5,448.0621948,0.58322227,448.0621948,0.03653081879,448.0621948,0.5765661597,448.0621948,0.10836716,
446.989624,-0.0001914621826,446.989624,0.6013858318,446.989624,0.03652045876,446.989624,0.5949646235,446.989624,0.1118021235,
446.0700989,-0.0003678908397,446.0700989,0.619099915,446.0700989,0.03633381799,446.0700989,0.6132327318,446.0700989,0.1152810752,
444.9971313,0.0003536945442,444.9971313,0.6432796121,444.9971313,0.03684460744,444.9971313,0.6346893311,444.9971313,0.1196526811,
443.9239502,-0.0001462311047,443.9239502,0.6669142246,443.9239502,0.03659000993,443.9239502,0.6612081528,443.9239502,0.1245523095,
443.0039368,-0.0008248233353,443.0039368,0.692246139,443.0039368,0.03585975245,443.0039368,0.6857908964,443.0039368,0.128311038,
441.9303589,-0.0008566531469,441.9303589,0.722042501,441.9303589,0.03587853163,441.9303589,0.7155076861,441.9303589,0.1343258321,
441.0100098,-0.0003462162276,441.0100098,0.7498903275,441.0100098,0.03678929806,441.0100098,0.7437869906,441.0100098,0.1396831572,
439.9360657,-0.000703631551,439.9360657,0.7921359539,439.9360657,0.03587704152,439.9360657,0.7812722921,439.9360657,0.1471575648,
439.0153809,-0.0001973615435,439.0153809,0.8211506605,439.0153809,0.03598695993,439.0153809,0.8141260147,439.0153809,0.1526905149,
437.94104,-0.0006523022312,437.94104,0.8671852946,437.94104,0.03609400615,437.94104,0.8575963378,437.94104,0.161496982,
437.0200195,-0.0002688719542,437.0200195,0.9172040224,437.0200195,0.03679313138,437.0200195,0.9051434398,437.0200195,0.1706794649,
435.945282,-0.0007207916933,435.945282,0.972261548,435.945282,0.03644311801,435.945282,0.9584496617,435.945282,0.1802555174,
435.0239563,9.962062904E-5,435.0239563,1.025884867,435.0239563,0.03660645708,435.0239563,1.016737223,435.0239563,0.1904575974,
433.9488525,-0.0001430740667,433.9488525,1.091124415,433.9488525,0.03657339513,433.9488525,1.083212137,433.9488525,0.2020682842,
433.0271606,0.0002786482801,433.0271606,1.150872469,433.0271606,0.03634631261,433.0271606,1.143801093,433.0271606,0.2134253383,
431.9516907,-0.0002975349198,431.9516907,1.225408673,431.9516907,0.03643731773,431.9516907,1.213361144,431.9516907,0.2274031192,
431.0296936,0.0002514773223,431.0296936,1.303525925,431.0296936,0.03677997366,431.0296936,1.291810513,431.0296936,0.2415803522,
429.9538269,0.0004984873231,429.9538269,1.380388618,429.9538269,0.03645913675,429.9538269,1.372852325,429.9538269,0.2564485967,
429.0315247,3.119371104E-5,429.0315247,1.437558413,429.0315247,0.03677938133,429.0315247,1.437086701,429.0315247,0.2692573965,
427.9552917,-0.0006506480277,427.9552917,1.51861608,427.9552917,0.03628223017,427.9552917,1.516166806,427.9552917,0.2831884325,
427.0326538,-0.0003629249113,427.0326538,1.594853401,427.0326538,0.03626737371,427.0326538,1.588277221,427.0326538,0.29643628,
425.9560242,-4.177794472E-5,425.9560242,1.666269302,425.9560242,0.03676842153,425.9560242,1.664669633,425.9560242,0.3103767931,
425.0330811,1.90266037E-5,425.0330811,1.724866033,425.0330811,0.0363365747,425.0330811,1.731296182,425.0330811,0.3238225579,
423.9560852,-9.297244833E-5,423.9560852,1.795227528,423.9560852,0.03685844317,423.9560852,1.784676313,423.9560852,0.3337851465,
423.0328064,-0.0002880152897,423.0328064,1.826880217,423.0328064,0.03606019542,423.0328064,1.82107532,423.0328064,0.3400860727,
421.9554443,-2.164012949E-5,421.9554443,1.859438062,421.9554443,0.03609172627,421.9554443,1.857494831,421.9554443,0.3482232988,
421.0318604,-0.001624099677,421.0318604,1.881309867,421.0318604,0.03518065438,421.0318604,1.880913138,421.0318604,0.3515088558,
419.9541321,1.931136103E-5,419.9541321,1.88694334,419.9541321,0.03642591834,419.9541321,1.89623034,419.9541321,0.3547447622,
419.0302124,-0.0001647070603,419.0302124,1.901180744,419.0302124,0.03661735728,419.0302124,1.890802145,419.0302124,0.3541784286,
417.9521484,6.257089262E-5,417.9521484,1.875908017,417.9521484,0.03641150519,417.9521484,1.87502408,417.9521484,0.3512643278,
417.0278931,7.318580174E-5,417.0278931,1.857301474,417.0278931,0.03661383688,417.0278931,1.856554389,417.0278931,0.3486016691,
415.9494629,-7.62533673E-5,415.9494629,1.824938297,415.9494629,0.03650612757,415.9494629,1.820217609,415.9494629,0.3406458795,
415.0249023,0.0003823227889,415.0249023,1.785685778,415.0249023,0.03630263358,415.0249023,1.77033627,415.0249023,0.3332263529,
413.946106,-8.815866022E-5,413.946106,1.721642017,413.946106,0.03658496961,413.946106,1.73039484,413.946106,0.3234212101,
413.0212402,-0.0002932925127,413.0212402,1.685172319,413.0212402,0.03649190813,413.0212402,1.690418839,413.0212402,0.3171342611,
411.9420776,-0.000173608365,411.9420776,1.628675699,411.9420776,0.03699922189,411.9420776,1.626471519,411.9420776,0.3065377176,
411.0169067,0.0002216145367,411.0169067,1.58627212,411.0169067,0.03685047105,411.0169067,1.577968955,411.0169067,0.2959120572,
409.9373779,-0.0004162021796,409.9373779,1.520972371,409.9373779,0.03610840812,409.9373779,1.515047789,409.9373779,0.28538239,
409.0119019,0.0004924489767,409.0119019,1.469560385,409.0119019,0.0368697457,409.0119019,1.474139571,409.0119019,0.2763723135,
407.9320068,-1.553155357E-6,407.9320068,1.415066838,407.9320068,0.03702551872,407.9320068,1.415150166,407.9320068,0.2648988664,
407.0062256,0.0003127374221,407.0062256,1.380814195,407.0062256,0.03649182245,407.0062256,1.381201744,407.0062256,0.2586978078,
405.9259644,-0.0003255751799,405.9259644,1.331622481,405.9259644,0.03641139343,405.9259644,1.329467177,405.9259644,0.2482972294,
404.9998779,8.250641986E-5,404.9998779,1.290461898,404.9998779,0.03608106822,404.9998779,1.290162921,404.9998779,0.2402627915,
404.0736694,-0.0005824576947,404.0736694,1.2530756,404.0736694,0.03578789905,404.0736694,1.25739789,404.0736694,0.2325819135,
402.9928894,0.001040774863,402.9928894,1.219929099,402.9928894,0.03698611259,402.9928894,1.216042399,402.9928894,0.22879228,
402.0663452,7.181361434E-5,402.0663452,1.18824029,402.0663452,0.03680811822,402.0663452,1.190465331,402.0663452,0.2234873772,
400.9852295,-0.0002466232399,400.9852295,1.153767586,400.9852295,0.03611915559,400.9852295,1.157334328,400.9852295,0.2151781917,
400.0584106,-0.0002329629933,400.0584106,1.127592802,400.0584106,0.03661943972,400.0584106,1.124614239,400.0584106,0.2102096528,
398.9769287,-8.334482118E-5,398.9769287,1.101290822,398.9769287,0.03631417453,398.9769287,1.093870163,398.9769287,0.2037328184,
398.0498047,-0.0001491810981,398.0498047,1.076332092,398.0498047,0.03653684631,398.0498047,1.07396245,398.0498047,0.200565204,
396.9679871,0.0001611959451,396.9679871,1.052499533,396.9679871,0.03693366051,396.9679871,1.046605825,396.9679871,0.1955994517,
396.0405579,-4.126027488E-5,396.0405579,1.032280087,396.0405579,0.03671560064,396.0405579,1.023648024,396.0405579,0.1910993457,
394.958374,0.0009968728991,394.958374,1.009160399,394.958374,0.03706828505,394.958374,1.006683946,394.958374,0.1876544952,
394.0306702,0.00035410907,394.0306702,0.9875845909,394.0306702,0.03740212694,394.0306702,0.9814630151,394.0306702,0.1838357896,
392.9481506,-0.0003729601449,392.9481506,0.9662624598,392.9481506,0.03652856871,392.9481506,0.9591300488,392.9481506,0.1791483015,
