,Degree Shift,Kd,Noise,Percent Triton,R_sq,Vmax,Vol,[Protein]
0,0.8027038991781485,34.641990661621094,0.01095781742178089,0,0.9815906286239624,0.0622241348028183,20,7.652368
1,18.405595686087935,29.36930274963379,0.005589154937371338,0,0.994396984577179,0.05674686282873154,20,7.652368
2,20.295482562335064,37.083011627197266,0.0008177471321750392,0,0.9854493737220764,0.0573807954788208,20,7.652368
3,0.5886241949165343,27.480581283569336,0.007022248244030015,0,0.9928104281425476,0.061557918787002563,20,7.652368
4,0.7780835975051517,35.97038269042969,0.0029255736814231487,0,0.9839284420013428,0.05571119859814644,20,7.652368
5,14.876431985335703,32.106163024902344,0.0032040055120937257,0,0.9905498027801514,0.05699188634753227,20,7.652368
6,2.315976256527439,40.35662841796875,0.0028907595196744065,0,0.9840248227119446,0.05595754459500313,20,7.652368
7,4.361883569167095,31.537399291992188,0.008096611043576823,0,0.9927756190299988,0.06077032908797264,20,7.652368
8,11.942863429608158,44.97565460205078,0.0029736355651507483,0,0.985761284828186,0.08604896068572998,30,7.652368
9,9.473716323830493,36.12956237792969,0.00755020396037458,0,0.9898703694343567,0.09301300346851349,30,7.652368
10,1.4059078567555716,38.28078842163086,0.0032276148640979917,0,0.9869679808616638,0.09078854322433472,30,7.652368
11,25.538880809299553,31.834789276123047,0.009164600579875733,0,0.9885979294776917,0.09055184572935104,30,7.652368
12,5.1038992186914935,45.379066467285156,0.006278310295043453,0,0.9770526885986328,0.08502653241157532,30,7.652368
13,32.38130411581676,29.99114990234375,0.011259083169086567,0,0.9874535799026489,0.09423140436410904,30,7.652368
14,0.7394633799120522,39.31571960449219,0.0021287262555077383,0,0.985633909702301,0.08738551288843155,30,7.652368
15,7.15241094862867,30.647628784179688,0.020928033653563872,0,0.9856060147285461,0.09027611464262009,30,7.652368
16,1.0027325288912643,46.35231399536133,0.005100909802602049,0,0.9797047972679138,0.1234789788722992,40,7.652368
17,11.569737435707335,32.81052017211914,0.009041632754256087,0,0.9880227446556091,0.12031546235084534,40,7.652368
18,67.88836690178877,48.28879928588867,0.007240336915077049,0,0.9787180423736572,0.11985515058040619,40,7.652368
19,5.168927712930137,33.33625411987305,0.009851015349225618,0,0.9872531294822693,0.11968391388654709,40,7.652368
20,11.22665115037931,49.62684631347656,0.008533691407054907,0,0.9770053625106812,0.12195092439651489,40,7.652368
21,12.29083206667977,34.51171112060547,0.00967380627368179,0,0.988268256187439,0.12099020183086395,40,7.652368
22,10.15793183736214,47.71625518798828,0.004403946235951734,0,0.9792476892471313,0.11745133250951767,40,7.652368
23,36.51744783436582,33.38441467285156,0.00936247884602406,0,0.9876392483711243,0.11792109161615372,40,7.652368
24,0.3116956646050022,45.1319465637207,0.011291799500995773,0,0.9823887944221497,0.04681681469082832,20,4.400313
25,9.114638713692308,37.78301239013672,0.00509442616468732,0,0.994451642036438,0.03337063267827034,20,4.400313
26,3.2959748628570766,188.8121795654297,0.012169942868659873,0,0.8098012208938599,0.03347833454608917,20,4.400313
27,0.671630644245129,,0.0033776531259880264,0,,,20,4.400313
28,0.46331399818697694,,0.004478641447973458,0,,,20,4.400313
29,0.4328108780429296,,0.003948421365383417,0,,,20,4.400313
30,0.17245780146568934,,0.007994380418315966,0,,,20,4.400313
31,6.786043725897545,,0.00537541890683737,0,,,20,4.400313
32,0.3559123845749639,,0.005449959218952898,0,,,30,4.400313
33,0.25592652544324157,,0.0036653800823398565,0,,,30,4.400313
34,0.3368340821489021,,0.006949528404029956,0,,,30,4.400313
35,0.08720071486485459,,0.004807575221747282,0,,,30,4.400313
36,0.8687492620217891,,0.00781717730950802,0,,,30,4.400313
37,1.767960411813704,39.176822662353516,0.004397014966145723,0,0.9562906622886658,0.005223218351602554,30,4.400313
38,0.3560325609035697,,0.009702370207588467,0,,,30,4.400313
39,8.877934894053581,306.36419677734375,0.0037456895172021318,0,0.7292860746383667,0.020176932215690613,30,4.400313
40,13.344367630809128,70.7181167602539,0.008281333678050076,0,0.9721377491950989,0.08324704319238663,40,4.400313
41,0.2039309466849073,,0.006102606437895993,0,,,40,4.400313
42,0.9310429787446457,,0.00808466985937368,0,,,40,4.400313
43,0.45097614754252463,,0.0020778714851515004,0,,,40,4.400313
44,0.48553513013450533,,0.007465165777496838,0,,,40,4.400313
45,0.6509171150595321,,0.002605823436420254,0,,,40,4.400313
46,0.362527122854878,,0.006805729915400447,0,,,40,4.400313
47,0.3626099722297298,,0.0028108621944135364,0,,,40,4.400313
